profile_pic,username_num_length,fullname_words,fullname_num_length,name_eq_username,description_length,external_url,private,num_posts,num_followers,num_follows,fake,followers_following_ratio,profile_pic_outlier_iqr,profile_pic_outlier_p,profile_pic_orig,profile_pic_capped,username_num_length_outlier_iqr,username_num_length_outlier_p,username_num_length_orig,username_num_length_capped,fullname_words_outlier_iqr,fullname_words_outlier_p,fullname_words_orig,fullname_words_capped,fullname_num_length_outlier_iqr,fullname_num_length_outlier_p,fullname_num_length_orig,fullname_num_length_capped,name_eq_username_outlier_iqr,name_eq_username_outlier_p,name_eq_username_orig,name_eq_username_capped,description_length_outlier_iqr,description_length_outlier_p,description_length_orig,description_length_capped,external_url_outlier_iqr,external_url_outlier_p,external_url_orig,external_url_capped,private_outlier_iqr,private_outlier_p,private_orig,private_capped,num_posts_outlier_iqr,num_posts_outlier_p,num_posts_orig,num_posts_capped,num_followers_outlier_iqr,num_followers_outlier_p,num_followers_orig,num_followers_capped,num_follows_outlier_iqr,num_follows_outlier_p,num_follows_orig,num_follows_capped,fake_outlier_iqr,fake_outlier_p,fake_orig,fake_capped,followers_following_ratio_outlier_iqr,followers_following_ratio_outlier_p,followers_following_ratio_orig,followers_following_ratio_capped,log_num_followers,log_num_posts,followers_following_ratio_clipped,profile_pic_capped_rob,username_num_length_capped_rob,fullname_words_capped_rob,fullname_num_length_capped_rob,name_eq_username_capped_rob,description_length_capped_rob,external_url_capped_rob,private_capped_rob,num_posts_capped_rob,num_followers_capped_rob,num_follows_capped_rob,fake_capped_rob,followers_following_ratio_capped_rob,log_num_followers_rob,log_num_posts_rob,followers_following_ratio_clipped_rob
1,0.0,1,0.0,0,23,0,0,262,637,695,0,0.9152298850574712,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,1,0,262,262.0,0,0,637,637.0,0,0,695,695.0,0,0,0,0,0,0,0.9152298850574712,0.9152298850574712,6.45833828334479,5.572154032177765,0.9152298850574712,0.0,-0.29690342244168033,0.0,0.0,0.0,0.704,0.0,0.0,3.111111111111111,0.75,0.849906191369606,-0.5,0.08943520115100242,0.5205155710318411,0.7203224397265638,0.08943520115100242
1,0.0,2,0.0,0,43,0,1,1,264,368,0,0.7154471544715447,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,43,43,0,0,0,0,1,0,1,1,0,0,1,1.0,0,0,264,264.0,0,0,368,368.0,0,0,0,0,0,0,0.7154471544715447,0.7154471544715447,5.579729825986222,0.6931471805599453,0.7154471544715447,0.0,-0.29690342244168033,1.0,0.0,0.0,1.344,0.0,1.0,-0.1111111111111111,0.18140243902439024,0.23639774859287055,-0.5,-0.06033022848363298,0.21040533552776375,-0.3868519859296129,-0.06033022848363298
1,0.0,1,0.0224738042116915,0,8,0,0,8,420,409,0,1.024390243902439,0,0,1,1,0,0,0.0,0.0,0,0,1,1,1,0,0.0224738042116915,0.0224738042116915,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0,420,420.0,0,0,409,409.0,0,0,0,0,0,0,1.024390243902439,1.024390243902439,6.042632833682381,2.1972245773362196,1.024390243902439,0.0,-0.29690342244168033,0.0,0.0224738042116915,0.0,0.224,0.0,0.0,-0.024691358024691357,0.4192073170731707,0.3133208255159475,-0.5,0.17126633837462812,0.37378978684953973,-0.045537435947781334,0.17126633837462812
1,0.0,1,0.0,0,34,0,0,139,1036,1027,0,1.0077821011673151,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,139,139.0,0,0,1036,1036.0,0,0,1027,1027.0,0,0,0,0,0,0,1.0077821011673151,1.0077821011673151,6.9440872082295275,4.941642422609304,1.0077821011673151,0.0,-0.29690342244168033,0.0,0.0,0.0,1.056,0.0,0.0,1.5925925925925926,1.358231707317073,1.472795497185741,-0.5,0.15881618502621656,0.6919636287306331,0.5772428437300886,0.15881618502621656
1,0.0,2,0.0,0,134,1,0,156,39045,4261,0,9.161191928671984,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,1,0,134,134,1,0,1,1,0,0,0,0,0,0,156,156.0,1,0,39045,39045.0,1,1,4261,3820.4000000000087,0,0,0,0,1,0,9.161191928671984,9.161191928671984,10.572495717242747,5.056245805348308,9.161191928671984,0.0,-0.29690342244168033,1.0,0.0,0.0,4.256,1.0,0.0,1.8024691358024691,59.298780487804876,6.71369606003754,-0.5,6.2709507134823745,1.9726326318698564,0.6032493524973878,6.2709507134823745
1,0.0468591658691825,1,0.0,0,117,0,1,78,106,121,0,0.8688524590163934,0,0,1,1,0,0,0.0468591658691825,0.0468591658691825,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,117,117,0,0,0,0,1,0,1,1,0,0,78,78.0,0,0,106,106.0,0,0,121,121.0,0,0,0,0,0,0,0.8688524590163934,0.8688524590163934,4.672828834461906,4.3694478524670215,0.8688524590163934,0.0,-0.14091961280576637,0.0,0.0,0.0,3.712,0.0,1.0,0.8395061728395061,-0.05945121951219512,-0.2270168855534709,-0.5,0.054668757044347364,-0.10969092316976754,0.44739691118117303,0.054668757044347364
1,0.0,0,0.0,0,31,0,0,503,2416,1020,0,2.366307541625857,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,1,0,503,503.0,1,0,2416,2416.0,0,0,1020,1020.0,0,0,0,0,0,0,2.366307541625857,2.366307541625857,7.790282380703483,6.222576268071369,2.366307541625857,0.0,-0.29690342244168033,-1.0,0.0,0.0,0.96,0.0,0.0,6.08641975308642,3.461890243902439,1.4596622889305817,-0.5,1.1772232598676915,0.9906333968401136,0.8679202782540341,1.1772232598676915
1,0.0,3,0.0,0,31,0,0,2887,10213084,47,0,212772.5833333333,0,0,1,1,0,0,0.0,0.0,0,0,3,3,0,0,0.0,0.0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,1,1,2887,1063.1000000000022,1,1,10213084,675367.1200000026,0,0,47,47.0,0,0,0,0,1,1,212772.5833333333,7074.528523109075,13.423013184161299,6.969884650447688,212772.5833333333,0.0,-0.29690342244168033,2.0,0.0,0.0,0.96,0.0,0.0,13.001234567901262,1029.3020121951258,-0.36585365853658536,-0.5,5302.763649443724,2.978740228002226,1.0375041206647475,159502.56592120303
1,0.0,1,0.0,0,0,0,0,91,503,509,0,0.9862745098039216,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91.0,0,0,503,503.0,0,0,509,509.0,0,0,0,0,0,0,0.9862745098039216,0.9862745098039216,6.222576268071369,4.5217885770490405,0.9862745098039216,0.0,-0.29690342244168033,0.0,0.0,0.0,-0.032,0.0,0.0,1.0,0.5457317073170732,0.50093808630394,-0.5,0.14269320156564455,0.4373019239663898,0.48196701107500994,0.14269320156564455
1,0.0,0,0.0,0,2,0,0,6,317,349,0,0.9057142857142856,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,6.0,0,0,317,317.0,0,0,349,349.0,0,0,0,0,0,0,0.9057142857142856,0.9057142857142856,5.762051382780177,1.9459101490553132,0.9057142857142856,0.0,-0.29690342244168033,-1.0,0.0,0.0,0.032,0.0,0.0,-0.04938271604938271,0.2621951219512195,0.20075046904315197,-0.5,0.08230191280478921,0.27475684551074697,-0.10256726112598516,0.08230191280478921
1,0.0,2,0.0,0,0,0,0,8,100,104,0,0.9523809523809524,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0,100,100.0,0,0,104,104.0,0,0,0,0,0,0,0.9523809523809524,0.9523809523809524,4.61512051684126,2.1972245773362196,0.9523809523809524,0.0,-0.29690342244168033,1.0,0.0,0.0,-0.032,0.0,0.0,-0.024691358024691357,-0.06859756097560976,-0.2589118198874296,-0.5,0.11728518369337933,-0.13005942727190728,-0.045537435947781334,0.11728518369337933
1,0.0,2,0.0,0,68,0,0,48,694,678,0,1.0220913107511045,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,48,48.0,0,0,694,694.0,0,0,678,678.0,0,0,0,0,0,0,1.0220913107511045,1.0220913107511045,6.543911845564792,3.8918202981106265,1.0220913107511045,0.0,-0.29690342244168033,1.0,0.0,0.0,2.144,0.0,0.0,0.4691358024691358,0.836890243902439,0.8180112570356473,-0.5,0.16954296263488747,0.550719283858313,0.3390107110271895,0.16954296263488747
1,0.0,1,0.0,0,74,0,0,685,465,700,0,0.6633380884450785,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,1,0,685,685.0,0,0,465,465.0,0,0,700,700.0,0,0,0,0,0,0,0.6633380884450785,0.6633380884450785,6.144185634125646,6.530877627725885,0.6633380884450785,0.0,-0.29690342244168033,0.0,0.0,0.0,2.336,0.0,0.0,8.333333333333334,0.4878048780487805,0.8592870544090057,-0.5,-0.09939334789553203,0.40963346966160596,0.937881930529911,-0.09939334789553203
1,0.0,1,0.0,0,58,0,1,1167,717,1290,0,0.5553834237025561,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,58,58,0,0,0,0,1,0,1,1,1,1,1167,1063.1000000000022,0,0,717,717.0,0,0,1290,1290.0,0,0,0,0,0,0,0.5553834237025561,0.5553834237025561,6.576469569048224,6.969884650447688,0.5553834237025561,0.0,-0.29690342244168033,0.0,0.0,0.0,1.824,0.0,1.0,13.001234567901262,0.8719512195121951,1.9662288930581613,-0.5,-0.18032064676070142,0.5622107317408859,1.0375041206647475,-0.18032064676070142
1,0.0136908639636373,1,0.0,0,71,0,0,75,242,171,0,1.4069767441860466,0,0,1,1,0,0,0.0136908639636373,0.0136908639636373,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0,0,75,75.0,0,0,242,242.0,0,0,171,171.0,0,0,0,0,0,0,1.4069767441860466,1.4069767441860466,5.493061443340548,4.330733340286331,1.4069767441860466,0.0,-0.25132956130601575,0.0,0.0,0.0,2.24,0.0,0.0,0.8024691358024691,0.14786585365853658,-0.13320825515947468,-0.5,0.4580690636118933,0.17981519912751878,0.4386115745149616,0.4580690636118933
1,0.0,1,0.0,0,3,0,1,8,314,356,0,0.8795518207282913,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,1,0,0,8,8.0,0,0,314,314.0,0,0,356,356.0,0,0,0,0,0,0,0.8795518207282913,0.8795518207282913,5.752572638825633,2.1972245773362196,0.8795518207282913,0.0,-0.29690342244168033,0.0,0.0,0.0,0.064,0.0,1.0,-0.024691358024691357,0.2576219512195122,0.21388367729831145,-0.5,0.0626894428108259,0.27141126478544464,-0.045537435947781334,0.0626894428108259
1,0.0308396806141746,2,0.0,0,4,0,0,10,192,204,0,0.9365853658536586,0,0,1,1,0,0,0.0308396806141746,0.0308396806141746,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,10,10.0,0,0,192,192.0,0,0,204,204.0,0,0,0,0,0,0,0.9365853658536586,0.9365853658536586,5.262690188904886,2.3978952727983707,0.9365853658536586,0.0,-0.19424493971103757,1.0,0.0,0.0,0.096,0.0,0.0,0.0,0.07164634146341463,-0.07129455909943715,-0.5,0.10544415621491184,0.09850425411204464,0.0,0.10544415621491184
1,0.0,1,0.0,0,1,0,1,39,186,392,0,0.4732824427480916,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,39,39.0,0,0,186,186.0,0,0,392,392.0,0,0,0,0,0,0,0.4732824427480916,0.4732824427480916,5.231108616854587,3.6888794541139363,0.4732824427480916,0.0,-0.29690342244168033,0.0,0.0,0.0,0.0,0.0,1.0,0.35802469135802467,0.0625,0.28142589118198874,-0.5,-0.24186695083817994,0.0873573448556155,0.29295811892646095,-0.24186695083817994
1,0.0,3,0.0,0,81,0,0,345,668882,149,0,4459.213333333333,0,0,1,1,0,0,0.0,0.0,0,0,3,3,0,0,0.0,0.0,0,0,0,0,1,0,81,81,0,0,0,0,0,0,0,0,1,0,345,345.0,1,0,668882,668882.0,0,0,149,149.0,0,0,0,0,1,0,4459.213333333333,4459.213333333333,13.413364435923318,5.846438775057725,4459.213333333333,0.0,-0.29690342244168033,2.0,0.0,0.0,2.56,0.0,0.0,4.135802469135802,1019.4161585365854,-0.17448405253283303,-0.5,3342.2147978086778,2.9753346432240013,0.7825648308319739,3342.2147978086778
1,0.0,1,0.0,0,5,0,1,8,160,167,0,0.9523809523809524,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,1,0,0,8,8.0,0,0,160,160.0,0,0,167,167.0,0,0,0,0,0,0,0.9523809523809524,0.9523809523809524,5.081404364984463,2.1972245773362196,0.9523809523809524,0.0,-0.29690342244168033,0.0,0.0,0.0,0.128,0.0,1.0,-0.024691358024691357,0.022865853658536585,-0.14071294559099437,-0.5,0.11728518369337933,0.034518312389462714,-0.045537435947781334,0.11728518369337933
1,0.0,1,0.0,0,41,0,0,368,17856,755,0,23.61904761904762,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,1,0,368,368.0,1,0,17856,17856.0,0,0,755,755.0,0,0,0,0,1,0,23.61904761904762,23.61904761904762,9.790150867197125,5.910796644040527,23.61904761904762,0.0,-0.29690342244168033,0.0,0.0,0.0,1.28,0.0,0.0,4.419753086419753,26.9984756097561,0.9624765478424016,-0.5,17.10915961529422,1.696499226072196,0.7971693167026717,17.10915961529422
1,0.1034152770925025,1,0.0,0,31,0,1,185,1332,1002,0,1.3280159521435693,0,0,1,1,0,0,0.1034152770925025,0.1034152770925025,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,31,31,0,0,0,0,1,0,1,1,0,0,185,185.0,0,0,1332,1332.0,0,0,1002,1002.0,0,0,0,0,0,0,1.3280159521435693,1.3280159521435693,7.195187320178709,5.225746673713202,1.3280159521435693,0.0,0.047343185371947594,0.0,0.0,0.0,0.96,0.0,1.0,2.1604938271604937,1.8094512195121952,1.425891181988743,-0.5,0.3988767755204733,0.7805909509462239,0.6417135384039717,0.3988767755204733
1,0.1388439664034974,2,0.0,0,0,0,1,6,99,131,0,0.75,0,0,1,1,0,0,0.1388439664034974,0.1388439664034974,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,6.0,0,0,99,99.0,0,0,131,131.0,0,0,0,0,0,0,0.75,0.75,4.605170185988092,1.9459101490553132,0.75,0.0,0.16527746411186445,1.0,0.0,0.0,-0.032,0.0,1.0,-0.04938271604938271,-0.0701219512195122,-0.20825515947467166,-0.5,-0.03442798087448536,-0.13357145748101334,-0.10256726112598516,-0.03442798087448536
1,0.0,2,0.0,0,1,0,0,180,672,427,0,1.5700934579439252,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,180,180.0,0,0,672,672.0,0,0,427,427.0,0,0,0,0,0,0,1.5700934579439252,1.5700934579439252,6.511745329644728,5.198497031265826,1.5700934579439252,0.0,-0.29690342244168033,1.0,0.0,0.0,0.0,0.0,0.0,2.0987654320987654,0.8033536585365854,0.34709193245778613,-0.5,0.5803481246943603,0.5393659150809331,0.6355298809213008,0.5803481246943603
1,0.0,2,0.0,0,0,0,1,151,287,225,0,1.2699115044247788,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,151,151.0,0,0,287,287.0,0,0,225,225.0,0,0,0,0,0,0,1.2699115044247788,1.2699115044247788,5.662960480135946,5.0238805208462765,1.2699115044247788,0.0,-0.29690342244168033,1.0,0.0,0.0,-0.032,0.0,1.0,1.7407407407407407,0.21646341463414634,-0.03189493433395872,-0.5,0.35531926906950845,0.23978210460317884,0.5959048218645084,0.35531926906950845
1,0.0,2,0.0,0,15,0,0,297,498,973,0,0.5112936344969199,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,1,0,297,297.0,0,0,498,498.0,0,0,973,973.0,0,0,0,0,0,0,0.5112936344969199,0.5112936344969199,6.212606095751519,5.697093486505405,0.5112936344969199,0.0,-0.29690342244168033,1.0,0.0,0.0,0.448,0.0,0.0,3.54320987654321,0.538109756097561,1.3714821763602252,-0.5,-0.21337218331502147,0.4337828905901118,0.7486744738175044,-0.21337218331502147
1,0.0,2,0.0,0,132,1,0,463,117457,154,0,757.7870967741935,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,1,0,132,132,1,0,1,1,0,0,0,0,1,0,463,463.0,1,0,117457,117457.0,0,0,154,154.0,0,0,0,0,1,0,757.7870967741935,757.7870967741935,11.673836101858502,6.139884552226255,757.7870967741935,0.0,-0.29690342244168033,1.0,0.0,0.0,4.192,1.0,0.0,5.592592592592593,178.82926829268294,-0.1651031894934334,-0.5,567.4720112154821,2.3613574650795583,0.849155362405027,567.4720112154821
1,0.0,1,0.0,0,12,0,0,167,1084,1034,0,1.047342995169082,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,167,167.0,0,0,1084,1084.0,0,0,1034,1034.0,0,0,0,0,0,0,1.047342995169082,1.047342995169082,6.98933526597456,5.123963979403259,1.047342995169082,0.0,-0.29690342244168033,0.0,0.0,0.0,0.352,0.0,0.0,1.9382716049382716,1.4314024390243902,1.4859287054409005,-0.5,0.1884726737003295,0.7079342078047288,0.6186163795883447,0.1884726737003295
1,0.0,2,0.0,0,41,0,0,94,523,696,0,0.7503586800573888,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,94,94.0,0,0,523,523.0,0,0,696,696.0,0,0,0,0,0,0,0.7503586800573888,0.7503586800573888,6.261491684321042,4.553876891600541,0.7503586800573888,0.0,-0.29690342244168033,1.0,0.0,0.0,1.28,0.0,0.0,1.037037037037037,0.5762195121951219,0.851782363977486,-0.5,-0.03415909941141462,0.4510373584444582,0.4892486899728478,-0.03415909941141462
1,0.0150711894579355,0,0.0095907569277771,0,95,0,0,25,616,282,0,2.176678445229682,0,0,1,1,0,0,0.0150711894579355,0.0150711894579355,0,0,0,0,1,0,0.0095907569277771,0.0095907569277771,0,0,0,0,1,0,95,95,0,0,0,0,0,0,0,0,0,0,25,25.0,0,0,616,616.0,0,0,282,282.0,0,0,0,0,0,0,2.176678445229682,2.176678445229682,6.424869023905388,3.258096538021482,2.176678445229682,0.0,-0.24673476271870654,-1.0,0.0095907569277771,0.0,3.008,0.0,0.0,0.18518518518518517,0.7179878048780488,0.075046904315197,-0.5,1.0350694159908502,0.5087023909514858,0.1952021939580415,1.0350694159908502
1,0.2213150344650779,1,0.0,0,11,0,0,58,502,512,0,0.9785575048732944,0,0,1,1,0,0,0.2213150344650779,0.2213150344650779,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,58,58.0,0,0,502,502.0,0,0,512,512.0,0,0,0,0,0,0,0.9785575048732944,0.9785575048732944,6.220590170099739,4.07753744390572,0.9785575048732944,0.0,0.4398054276889614,0.0,0.0,0.0,0.32,0.0,0.0,0.5925925925925926,0.5442073170731707,0.5065666041275797,-0.5,0.13690821426700062,0.4366009185247078,0.38115479495320514,0.13690821426700062
1,0.0734951416967012,2,0.0,0,9,0,1,27,51,100,0,0.504950495049505,0,0,1,1,0,0,0.0734951416967012,0.0734951416967012,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,1,1,0,0,27,27.0,0,0,51,51.0,0,0,100,100.0,0,0,0,0,0,0,0.504950495049505,0.504950495049505,3.9512437185814275,3.332204510175204,0.504950495049505,0.0,-0.05225433450044071,1.0,0.0,0.0,0.256,0.0,1.0,0.20987654320987653,-0.14329268292682926,-0.26641651031894936,-0.5,-0.21812726400587185,-0.36437880870944567,0.21201923357310862,-0.21812726400587185
1,0.0,1,0.0,0,40,0,0,220,3775,1170,0,3.223740392826644,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,0,220,220.0,1,0,3775,3775.0,0,0,1170,1170.0,0,0,0,0,0,0,3.223740392826644,3.223740392826644,8.236420527265391,5.3981627015177525,3.223740392826644,0.0,-0.29690342244168033,0.0,0.0,0.0,1.248,0.0,0.0,2.5925925925925926,5.533536585365853,1.7410881801125704,-0.5,1.8199905249176882,1.1481005877588133,0.6808392503293659,1.8199905249176882
1,0.0903607844346795,1,0.0903607844346795,0,1,0,0,730,787,4588,0,0.1714970581826106,0,0,1,1,0,0,0.0903607844346795,0.0903607844346795,0,0,1,1,1,0,0.0903607844346795,0.0903607844346795,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,730,730.0,0,0,787,787.0,1,1,4588,3820.4000000000087,0,0,0,0,0,0,0.1714970581826106,0.1714970581826106,6.669498089857879,6.594413459749778,0.1714970581826106,0.0,0.0038876637069644097,0.0,0.0903607844346795,0.0,0.0,0.0,0.0,8.88888888888889,0.9786585365853658,6.71369606003754,-0.5,-0.4680978049482839,0.5950457178547341,0.952299874687197,-0.4680978049482839
1,0.0256039461811417,1,0.0,0,0,0,0,0,91,46,0,1.9361702127659572,0,0,1,1,0,0,0.0256039461811417,0.0256039461811417,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,91,91.0,0,0,46,46.0,0,0,0,0,0,0,1.9361702127659572,1.9361702127659572,4.5217885770490405,0.0,1.9361702127659572,0.0,-0.21167354280197542,0.0,0.0,0.0,-0.032,0.0,0.0,-0.12345679012345678,-0.08231707317073171,-0.3677298311444653,-0.5,0.8547744592648263,-0.16300150697374824,-0.5441452332791599,0.8547744592648263
1,0.0,2,0.0,0,6,0,0,962,517,1025,0,0.5038986354775828,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,0,962,962.0,0,0,517,517.0,0,0,1025,1025.0,0,0,0,0,0,0,0.5038986354775828,0.5038986354775828,6.249975242259483,6.870053411798126,0.5038986354775828,0.0,-0.29690342244168033,1.0,0.0,0.0,0.16,0.0,0.0,11.753086419753087,0.5670731707317073,1.4690431519699811,-0.5,-0.21891578161318556,0.44697255969369715,1.0148497982430187,-0.21891578161318556
1,0.0,2,0.0,0,59,1,0,379,34463,1791,0,19.231584821428573,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,59,59,1,0,1,1,0,0,0,0,1,0,379,379.0,1,0,34463,34463.0,1,0,1791,1791.0,0,0,0,0,1,0,19.231584821428573,19.231584821428573,10.447670579956116,5.940171252720432,19.231584821428573,0.0,-0.29690342244168033,1.0,0.0,0.0,1.856,1.0,0.0,4.555555555555555,52.3140243902439,2.9061913696060038,-0.5,13.820135338950266,1.9285748352522802,0.8038351846719417,13.820135338950266
1,0.0,2,0.0,0,50,0,1,90,1005,1017,0,0.987229862475442,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,1,1,0,0,90,90.0,0,0,1005,1005.0,0,0,1017,1017.0,0,0,0,0,0,0,0.987229862475442,0.987229862475442,6.913737350659685,4.51085950651685,0.987229862475442,0.0,-0.29690342244168033,1.0,0.0,0.0,1.568,0.0,1.0,0.9876543209876543,1.3109756097560976,1.4540337711069418,-0.5,0.14340937359354314,0.6812514606429338,0.4794869187616692,0.14340937359354314
1,0.0,2,0.0,0,39,0,0,152,1126,216,0,5.188940092165899,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,152,152.0,0,0,1126,1126.0,0,0,216,216.0,0,0,0,0,1,0,5.188940092165899,5.188940092165899,7.027314514039777,5.030437921392435,5.188940092165899,0.0,-0.29690342244168033,1.0,0.0,0.0,1.216,0.0,0.0,1.7530864197530864,1.4954268292682926,-0.04878048780487805,-0.5,3.2931858127497033,0.7213392159891258,0.59739286777309,3.2931858127497033
1,0.288494818965656,1,0.0,0,33,0,0,106,824,663,0,1.2409638554216869,0,0,1,1,0,0,0.288494818965656,0.288494818965656,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,106,106.0,0,0,824,824.0,0,0,663,663.0,0,0,0,0,0,0,1.2409638554216869,1.2409638554216869,6.715383386334681,4.672828834461906,1.2409638554216869,0.0,0.6634320869038134,0.0,0.0,0.0,1.024,0.0,0.0,1.1851851851851851,1.0350609756097562,0.7898686679174484,-0.5,0.3336189094981587,0.6112412142415714,0.5162420009116402,0.3336189094981587
1,0.0,2,0.0,0,55,1,0,1163,542039,673,0,804.2121661721068,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,55,55,1,0,1,1,0,0,0,0,1,1,1163,1063.1000000000022,1,0,542039,542039.0,0,0,673,673.0,0,0,0,0,1,0,804.2121661721068,804.2121661721068,13.20309507843665,6.969884650447688,804.2121661721068,0.0,-0.29690342244168033,1.0,0.0,0.0,1.728,1.0,0.0,13.001234567901262,826.0579268292682,0.8086303939962477,-0.5,602.2741707605276,2.9011187858379732,1.0375041206647475,602.2741707605276
1,0.0,3,0.0,0,127,0,0,288,1344,6896,0,0.1948673336233145,0,0,1,1,0,0,0.0,0.0,0,0,3,3,0,0,0.0,0.0,0,0,0,0,1,0,127,127,0,0,0,0,0,0,0,0,1,0,288,288.0,0,0,1344,1344.0,1,1,6896,3820.4000000000087,0,0,0,0,0,0,0.1948673336233145,0.1948673336233145,7.20414929203594,5.666426688112432,0.1948673336233145,0.0,-0.29690342244168033,2.0,0.0,0.0,4.032,0.0,0.0,3.432098765432099,1.8277439024390243,6.71369606003754,-0.5,-0.45057847616650315,0.783754133795137,0.7417153741625829,-0.45057847616650315
1,0.0,1,0.0,0,28,0,0,5,278,371,0,0.7473118279569892,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,278,278.0,0,0,371,371.0,0,0,0,0,0,0,0.7473118279569892,0.7473118279569892,5.631211781821365,1.791759469228055,0.7473118279569892,0.0,-0.29690342244168033,0.0,0.0,0.0,0.864,0.0,0.0,-0.06172839506172839,0.2027439024390244,0.24202626641651032,-0.5,-0.03644314624825206,0.22857620710831275,-0.1375480872639237,-0.03644314624825206
