profile_pic,username_num_length,fullname_words,fullname_num_length,name_eq_username,description_length,external_url,private,num_posts,num_followers,num_follows,fake,followers_following_ratio,profile_pic_outlier_iqr,profile_pic_outlier_p,profile_pic_orig,profile_pic_capped,username_num_length_outlier_iqr,username_num_length_outlier_p,username_num_length_orig,username_num_length_capped,fullname_words_outlier_iqr,fullname_words_outlier_p,fullname_words_orig,fullname_words_capped,fullname_num_length_outlier_iqr,fullname_num_length_outlier_p,fullname_num_length_orig,fullname_num_length_capped,name_eq_username_outlier_iqr,name_eq_username_outlier_p,name_eq_username_orig,name_eq_username_capped,description_length_outlier_iqr,description_length_outlier_p,description_length_orig,description_length_capped,external_url_outlier_iqr,external_url_outlier_p,external_url_orig,external_url_capped,private_outlier_iqr,private_outlier_p,private_orig,private_capped,num_posts_outlier_iqr,num_posts_outlier_p,num_posts_orig,num_posts_capped,num_followers_outlier_iqr,num_followers_outlier_p,num_followers_orig,num_followers_capped,num_follows_outlier_iqr,num_follows_outlier_p,num_follows_orig,num_follows_capped,fake_outlier_iqr,fake_outlier_p,fake_orig,fake_capped,followers_following_ratio_outlier_iqr,followers_following_ratio_outlier_p,followers_following_ratio_orig,followers_following_ratio_capped,log_num_followers,log_num_posts,followers_following_ratio_clipped,profile_pic_capped_std,username_num_length_capped_std,fullname_words_capped_std,fullname_num_length_capped_std,name_eq_username_capped_std,description_length_capped_std,external_url_capped_std,private_capped_std,num_posts_capped_std,num_followers_capped_std,num_follows_capped_std,fake_capped_std,followers_following_ratio_capped_std,log_num_followers_std,log_num_posts_std,followers_following_ratio_clipped_std
1,0.2847505659610961,2,0.0,0,67,0,0,71,396,453,0,0.8722466960352423,0,0,1,1,0,0,0.2847505659610961,0.2847505659610961,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,71,71.0,0,0,396,396.0,0,0,453,453.0,0,0,0,0,0,0,0.8722466960352423,0.8722466960352423,5.983936280687191,4.276666119016055,0.8722466960352423,0.8195619023612999,0.6231859151911188,1.0740878886759972,-0.3689423831300889,0.0,1.398313828915455,-0.22844813894744725,-0.5431402167040248,-0.08223834732891899,-0.15676137821299774,-0.02140392807129302,-1.0,-0.13870185801867635,0.34461594484407565,0.8047850820124177,-0.07075883183922528
1,0.0,1,0.0,0,63,1,0,378,34638,1875,0,18.4637526652452,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,63,63,1,0,1,1,0,0,0,0,1,0,378,378.0,1,0,34638,34638.0,1,0,1875,1875.0,0,0,0,0,1,0,18.4637526652452,18.4637526652452,10.452735493899395,5.937536205082426,18.4637526652452,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,1.2769313664882245,4.37736111402528,-0.5431402167040248,1.5972340483643728,0.26506174014749606,2.0941732480469852,-1.0,-0.11657178224616814,2.215203447961491,1.5823793046552623,-0.06912837916683712
1,0.0,2,0.0,0,45,1,0,387,33684,1464,0,22.99249146757679,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,45,45,1,0,1,1,0,0,0,0,1,0,387,387.0,1,0,33684,33684.0,1,0,1464,1464.0,0,0,0,0,1,0,22.99249146757679,22.99249146757679,10.42480791339476,5.961005339623274,22.99249146757679,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,0.7307102855656862,4.37736111402528,-0.5431402167040248,1.6464693954693876,0.25330952780838295,1.4827089587469766,-1.0,-0.11087463880518524,2.203513286781319,1.5933671980386712,-0.06870863714499241
1,0.0,2,0.0,0,52,0,0,763,734,1060,0,0.6918001885014138,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,0,763,763.0,0,0,734,734.0,0,0,1060,1060.0,0,0,0,0,0,0,0.6918001885014138,0.6918001885014138,6.5998704992128365,6.638567789166521,0.6918001885014138,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,0.9431295948133399,-0.22844813894744725,-0.5431402167040248,3.703412785634462,-0.15259759648278784,0.881658903084681,-1.0,-0.13892885932780802,0.6024388625777826,1.9105916761388253,-0.07077555635905586
1,0.0146011455160853,0,0.0,0,23,0,0,251,1484,668,0,2.218236173393124,0,0,1,1,0,0,0.0146011455160853,0.0146011455160853,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,1,0,251,251.0,0,0,1484,1484.0,0,0,668,668.0,0,0,0,0,0,0,2.218236173393124,2.218236173393124,7.3031700512368,5.529429087511423,2.218236173393124,0.8195619023612999,-0.7860382036228247,-1.5792912829544303,-0.3689423831300889,0.0,0.06310674221591722,-0.22844813894744725,-0.5431402167040248,0.9024685947713823,-0.143358435838831,0.29846181937275046,-1.0,-0.137008606220049,0.8968318952910272,1.39130973244433,-0.07063408003319994
1,0.0,2,0.0,0,0,0,0,5,156,118,0,1.3109243697478992,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,156,156.0,0,0,118,118.0,0,0,0,0,0,0,1.3109243697478992,1.3109243697478992,5.056245805348308,1.791759469228055,1.3109243697478992,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,-0.6348424167406594,-0.22844813894744725,-0.5431402167040248,-0.4432975594323628,-0.15971790961906393,-0.5197993950189888,-1.0,-0.1381500024711206,-0.0437045249589533,-0.3586105808345797,-0.07071817339948319
1,0.0,1,0.0,0,28,0,0,167,1216,943,0,1.2881355932203389,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,167,167.0,0,0,1216,1216.0,0,0,943,943.0,0,0,0,0,0,0,1.2881355932203389,1.2881355932203389,7.104144092987527,5.123963979403259,1.2881355932203389,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.21483482024995562,-0.22844813894744725,-0.5431402167040248,0.44293868845790835,-0.14665989590893824,0.7075924265686201,-1.0,-0.13817867070181106,0.8135219382904193,1.201477109054203,-0.07072028555643296
1,0.0,1,0.0,0,32,0,0,123,689,995,0,0.6917670682730924,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,123,123.0,0,0,689,689.0,0,0,995,995.0,0,0,0,0,0,0,0.6917670682730924,0.6917670682730924,6.536691597591305,4.820281565605037,0.6917670682730924,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.33621728267718637,-0.22844813894744725,-0.5431402167040248,0.2022325470556125,-0.15315194612142527,0.7849553050202027,-1.0,-0.1389289009929823,0.5759929073680445,1.05929760177738,-0.07077555942877399
1,0.027950316936723,1,0.0,0,128,0,0,43,11478,4009,0,2.862344139650873,0,0,1,1,0,0,0.027950316936723,0.027950316936723,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,128,128,0,0,0,0,0,0,0,0,0,0,43,43.0,1,0,11478,11478.0,1,1,4009,3820.4000000000087,0,0,0,0,0,0,2.862344139650873,2.862344139650873,9.348274558065496,3.784189633918261,2.862344139650873,0.8195619023612999,-0.716402761499144,-0.2526016971392166,-0.3689423831300889,0.0,3.249396380930724,-0.22844813894744725,-0.5431402167040248,-0.23541498276674364,-0.020243540537891368,4.988437550733706,-1.0,-0.1361983198168321,1.752888914306888,0.5742150495865362,-0.07057438147431991
1,0.1169868389552515,2,0.0,0,0,0,0,83,1253,478,0,2.615866388308977,0,0,1,1,0,0,0.1169868389552515,0.1169868389552515,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83.0,0,0,1253,1253.0,0,0,478,478.0,0,0,0,0,0,0,2.615866388308977,2.615866388308977,7.134093721192866,4.430816798843313,2.615866388308977,0.8195619023612999,-0.25194714994487405,1.0740878886759972,-0.3689423831300889,0.0,-0.6348424167406594,-0.22844813894744725,-0.5431402167040248,-0.016591217855565568,-0.1462040973171697,0.01578976349196785,-1.0,-0.1365083882852725,0.8260585051780712,0.8769560959019127,-0.07059722603970635
1,0.0203026542561165,2,0.1089258249512091,0,30,0,0,183,7092,705,0,10.045325779036828,0,0,1,1,0,0,0.0203026542561165,0.0203026542561165,0,0,2,2,1,0,0.1089258249512091,0.1089258249512091,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,183,183.0,1,0,7092,7092.0,0,0,705,705.0,0,0,0,0,1,0,10.045325779036828,10.045325779036828,8.866863661202087,5.214935757608986,10.045325779036828,0.8195619023612999,-0.7562965013572968,1.0740878886759972,0.8294303600217261,0.0,0.275526051463571,-0.22844813894744725,-0.5431402167040248,0.5304681944223796,-0.07427415198375101,0.3535084828863766,-1.0,-0.127162144731517,1.5513758982656194,1.244068717964361,-0.06990863337804262
1,0.0,2,0.0,0,0,0,0,4,85,56,0,1.4912280701754386,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,85,85.0,0,0,56,56.0,0,0,0,0,0,0,1.4912280701754386,1.4912280701754386,4.454347296253507,1.6094379124341003,1.4912280701754386,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,-0.6348424167406594,-0.22844813894744725,-0.5431402167040248,-0.44876815355514227,-0.1605925501600252,-0.6120397500958756,-1.0,-0.1379231808130142,-0.2956522575688572,-0.44397077270967317,-0.07070146211559891
1,0.0,2,0.0,0,0,0,1,18,155,191,0,0.8072916666666666,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,18,18.0,0,0,155,155.0,0,0,191,191.0,0,0,0,0,0,0,0.8072916666666666,0.8072916666666666,5.049856007249537,2.9444389791664403,0.8072916666666666,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,-0.6348424167406594,-0.22844813894744725,1.8411451946393675,-0.37217983583622993,-0.15973022849992255,-0.41119381565426694,-1.0,-0.1387835713025901,-0.04637922030791083,0.1810565099309141,-0.07076485213682826
1,0.0,2,0.0,0,59,0,0,21,218,263,0,0.8257575757575758,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,21,21.0,0,0,218,218.0,0,0,263,263.0,0,0,0,0,0,0,0.8257575757575758,0.8257575757575758,5.389071729816501,3.091042453358316,0.8257575757575758,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,1.1555489040609936,-0.22844813894744725,-0.5431402167040248,-0.3557680534678916,-0.15895413900583016,-0.30407598395207563,-1.0,-0.13876034122961592,0.09561254553797514,0.2496940364342462,-0.07076314064090072
1,0.0,1,0.0,0,28,0,0,171,4896,557,0,8.774193548387096,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,171,171.0,1,0,4896,4896.0,0,0,557,557.0,0,0,0,0,1,0,8.774193548387096,8.774193548387096,8.496378051702317,5.147494476813453,8.774193548387096,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.21483482024995562,-0.22844813894744725,-0.5431402167040248,0.4648210649490262,-0.10132641434925665,0.1333218288318722,-1.0,-0.12876122627862227,1.3962949205465607,1.2124937316037814,-0.0700264471084901
1,0.0,1,0.0,0,23,0,0,65,602,1040,0,0.5782901056676273,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,65,65.0,0,0,602,602.0,0,0,1040,1040.0,0,0,0,0,0,0,0.5782901056676273,0.5782901056676273,6.401917196727186,4.189654742026425,0.5782901056676273,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.06310674221591722,-0.22844813894744725,-0.5431402167040248,-0.1150619120655957,-0.15422368875612424,0.8519039498340722,-1.0,-0.139071654762062,0.5195779068347489,0.764047672976663,-0.07078607693746587
1,0.0,2,0.0,0,13,0,0,20,173,247,0,0.6975806451612904,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,20,20.0,0,0,173,173.0,0,0,247,247.0,0,0,0,0,0,0,0.6975806451612904,0.6975806451612904,5.159055299214529,3.044522437723423,0.6975806451612904,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,-0.24034941385215958,-0.22844813894744725,-0.5431402167040248,-0.36123864759067104,-0.15950848864446757,-0.3278799465525626,-1.0,-0.13892158752605854,-0.000669663634373106,0.22791406959733246,-0.070775020602707
1,0.0742815586950114,1,0.0,0,48,0,1,73,85,166,0,0.5089820359281437,0,0,1,1,0,0,0.0742815586950114,0.0742815586950114,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,48,48,0,0,0,0,1,0,1,1,0,0,73,73.0,0,0,85,85.0,0,0,166,166.0,0,0,0,0,0,0,0.5089820359281437,0.5089820359281437,4.454347296253507,4.30406509320417,0.5089820359281437,0.8195619023612999,-0.4747176109893734,-0.2526016971392166,-0.3689423831300889,0.0,0.8217471323861092,-0.22844813894744725,1.8411451946393675,-0.07129715908336008,-0.1605925501600252,-0.44838750721752785,-1.0,-0.1391588441611769,-0.2956522575688572,0.8176128668065182,-0.07079250069264195
1,0.1938288525015189,2,0.0,0,47,0,0,202,1528,1152,0,1.3252385082393756,0,0,1,1,0,0,0.1938288525015189,0.1938288525015189,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,202,202.0,0,0,1528,1528.0,0,0,1152,1152.0,0,0,0,0,0,0,1.3252385082393756,1.3252385082393756,7.332369205929062,5.313205979041787,1.3252385082393756,0.8195619023612999,0.1488962745912517,1.0740878886759972,-0.3689423831300889,0.0,0.7914015167793015,-0.22844813894744725,-0.5431402167040248,0.6344094827551892,-0.1428164050810522,1.018531688037481,-1.0,-0.13813199531641826,0.9090543226731868,1.2900773474682858,-0.07071684670662373
1,0.0601034846788168,1,0.0,0,0,0,1,91,1092,667,0,1.6347305389221556,0,0,1,1,0,0,0.0601034846788168,0.0601034846788168,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,91,91.0,0,0,1092,1092.0,0,0,667,667.0,0,0,0,0,0,0,1.6347305389221556,1.6347305389221556,6.996681488176539,4.5217885770490405,1.6347305389221556,0.8195619023612999,-0.548676991798105,-0.2526016971392166,-0.3689423831300889,0.0,-0.6348424167406594,-0.22844813894744725,1.8411451946393675,0.027173535126670045,-0.14818743713540578,0.29697407171022006,-1.0,-0.1377426550233254,0.7685393387102994,0.9195477048120708,-0.07068816172027904
1,0.0425451555431552,1,0.0,0,100,0,0,20,748,344,0,2.1681159420289857,0,0,1,1,0,0,0.0425451555431552,0.0425451555431552,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,100,100,0,0,0,0,0,0,0,0,0,0,20,20.0,0,0,748,748.0,0,0,344,344.0,0,0,0,0,0,0,2.1681159420289857,2.1681159420289857,6.618738983517219,3.044522437723423,2.1681159420289857,0.8195619023612999,-0.6402693441462548,-0.2526016971392166,-0.3689423831300889,0.0,2.3997191439401084,-0.22844813894744725,-0.5431402167040248,-0.36123864759067104,-0.15242513215076733,-0.18356842328711043,-1.0,-0.1370716573607396,0.6103369911932266,0.22791406959733246,-0.07063872538109178
1,0.1421046078144722,0,0.0,0,0,0,0,1,87,26,0,3.2222222222222223,0,0,1,1,0,0,0.1421046078144722,0.1421046078144722,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,87,87.0,0,0,26,26.0,0,0,0,0,0,0,3.2222222222222223,3.2222222222222223,4.477336814478207,0.6931471805599453,3.2222222222222223,0.8195619023612999,-0.12092126941957186,-1.5792912829544303,-0.3689423831300889,0.0,-0.6348424167406594,-0.22844813894744725,-0.5431402167040248,-0.4651799359234806,-0.16056791239830795,-0.6566721799717887,-1.0,-0.1357455939814142,-0.28602911196708797,-0.8729642173769967,-0.07054102650275071
1,0.0,1,0.0,0,9,0,0,10,301,394,0,0.7620253164556962,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,10,10.0,0,0,301,301.0,0,0,394,394.0,0,0,0,0,0,0,0.7620253164556962,0.7620253164556962,5.71042701737487,2.3978952727983707,0.7620253164556962,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,-0.3617318762793903,-0.22844813894744725,-0.5431402167040248,-0.4159445888184655,-0.1579316718945656,-0.10918104016058867,-1.0,-0.1388405162714783,0.2301281405081274,-0.07482697671804402,-0.07076904760717627
1,0.0,1,0.0,0,30,0,1,64,130,224,0,0.5777777777777777,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,1,1,0,0,64,64.0,0,0,130,130.0,0,0,224,224.0,0,0,0,0,0,0,0.5777777777777777,0.5777777777777777,4.875197323201151,4.174387269895637,0.5777777777777777,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.275526051463571,-0.22844813894744725,1.8411451946393675,-0.12053250618837515,-0.16003820052138776,-0.36209814279076263,-1.0,-0.1390722992694193,-0.11948931904000382,0.7568996737304491,-0.07078612442210866
1,0.0884262393321294,1,0.0884262393321294,0,0,0,0,632,800,4458,0,0.1794124243103834,0,0,1,1,0,0,0.0884262393321294,0.0884262393321294,0,0,1,1,1,0,0.0884262393321294,0.0884262393321294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,632,632.0,0,0,800,800.0,1,1,4458,3820.4000000000087,0,0,0,0,0,0,0.1794124243103834,0.1794124243103834,6.68586094706836,6.450470422144176,0.1794124243103834,0.8195619023612999,-0.4009324254653324,-0.2526016971392166,0.603899411205723,0.0,-0.6348424167406594,-0.22844813894744725,-0.5431402167040248,2.9867649555503535,-0.15178455034611965,4.988437550733706,-1.0,-0.13957344200687485,0.6384334663788311,1.8225273373817115,-0.07082304655124784
1,0.0,2,0.0,0,85,0,0,421,1928,2535,0,0.7602523659305994,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,1,0,85,85,0,0,0,0,0,0,0,0,1,0,421,421.0,1,0,1928,1928.0,1,0,2535,2535.0,0,0,0,0,0,0,0.7602523659305994,0.7602523659305994,7.564757012905729,6.045005314036012,0.7602523659305994,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,1.9445349098379934,-0.22844813894744725,-0.5431402167040248,1.832469595643889,-0.13788885273760856,3.0760867053170724,-1.0,-0.13884274663933482,1.006329162482995,1.6326947139915848,-0.07076921193147725
1,0.0,1,0.0,0,67,0,0,93,696,1401,0,0.4964336661911555,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,93,93.0,0,0,696,696.0,1,0,1401,1401.0,0,0,0,0,0,0,0.4964336661911555,0.4964336661911555,6.546785410760524,4.543294782270004,0.4964336661911555,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,1.398313828915455,-0.22844813894744725,-0.5431402167040248,0.038114723372228945,-0.153065713955415,1.3889808560075592,-1.0,-0.13917462998267435,0.5802180604510742,0.9296165844138462,-0.07079366372683628
1,0.0,2,0.0,0,21,0,0,102,3697,539,0,6.8462962962962965,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,102,102.0,1,0,3697,3697.0,0,0,539,539.0,0,0,0,0,1,0,6.8462962962962965,6.8462962962962965,8.21554741194707,4.634728988229636,6.8462962962962965,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,0.002415511002301868,-0.22844813894744725,-0.5431402167040248,0.08735007047724401,-0.116096752498729,0.10654237090632437,-1.0,-0.13118651677649407,1.2787424729750725,0.9724246949955335,-0.07020513250542332
1,0.0,1,0.0,0,26,0,0,15,759,1118,0,0.67828418230563,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,15,15.0,0,0,759,759.0,0,0,1118,1118.0,0,0,0,0,0,0,0.67828418230563,0.67828418230563,6.633318433280377,2.772588722239781,0.67828418230563,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,0.15414358903634026,-0.22844813894744725,-0.5431402167040248,-0.3885916182045683,-0.15228962446132263,0.9679482675114461,-1.0,-0.13894586243383986,0.6164397797115964,0.10059882207987375,-0.07077680907775205
1,0.1692030517464892,3,0.0,0,60,0,0,7,187,308,0,0.6051779935275081,0,0,1,1,0,0,0.1692030517464892,0.1692030517464892,0,0,3,3,0,0,0.0,0.0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,7,7.0,0,0,187,187.0,0,0,308,308.0,0,0,0,0,0,0,0.6051779935275081,0.6051779935275081,5.236441962829949,2.0794415416798357,0.6051779935275081,0.8195619023612999,0.020436726864187925,2.400777474491211,-0.3689423831300889,0.0,1.1858945196678015,-0.22844813894744725,-0.5431402167040248,-0.4323563711868039,-0.15933602431244703,-0.23712733913820608,-1.0,-0.13903782985834184,0.031723495905883484,-0.22392219107241645,-0.07078358485812414
1,0.0256473401181763,2,0.0,0,57,0,0,46,376,466,0,0.8051391862955032,0,0,1,1,0,0,0.0256473401181763,0.0256473401181763,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,46,46.0,0,0,376,376.0,0,0,466,466.0,0,0,0,0,0,0,0.8051391862955032,0.8051391862955032,5.932245187448011,3.8501476017100584,0.8051391862955032,0.8195619023612999,-0.7284161519865985,1.0740878886759972,-0.3689423831300889,0.0,1.0948576728473782,-0.22844813894744725,-0.5431402167040248,-0.2190032003984053,-0.15700775583016993,-0.002063208458397367,-1.0,-0.13878627911815722,0.32297865294028844,0.605095571261556,-0.07076505163750657
1,0.0906989418613093,2,0.0,0,0,0,0,80,1296,408,0,3.168704156479217,0,0,1,1,0,0,0.0906989418613093,0.0906989418613093,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80.0,0,0,1296,1296.0,0,0,408,408.0,0,0,0,0,0,0,3.168704156479217,3.168704156479217,7.167809184316444,4.394449154672439,3.168704156479217,0.8195619023612999,-0.38907695965039946,1.0740878886759972,-0.3689423831300889,0.0,-0.6348424167406594,-0.22844813894744725,-0.5431402167040248,-0.03300300022390392,-0.14567438544024952,-0.08835257288516259,-1.0,-0.13581291959027134,0.8401714068708387,0.8599293156403814,-0.07054598677582025
1,0.0,2,0.0,0,55,0,0,329,2667,576,0,4.622183708838821,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,1,0,329,329.0,1,0,2667,2667.0,0,0,576,576.0,0,0,0,0,1,0,4.622183708838821,4.622183708838821,7.889084407035514,5.799092654460526,4.622183708838821,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,1.034166441633763,-0.22844813894744725,-0.5431402167040248,1.3291749363481795,-0.1287851997830964,0.16158903441995048,-1.0,-0.13398444551398656,1.142088846781213,1.5175621307962768,-0.07041127235031545
1,0.030511762632404,1,0.0,0,9,0,0,5,110,113,0,0.9649122807017544,0,0,1,1,0,0,0.030511762632404,0.030511762632404,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,110,110.0,0,0,113,113.0,0,0,0,0,0,0,0.9649122807017544,0.9649122807017544,4.709530201312334,1.791759469228055,0.9649122807017544,0.8195619023612999,-0.7030410780002873,-0.2526016971392166,-0.3689423831300889,0.0,-0.3617318762793903,-0.22844813894744725,-0.5431402167040248,-0.4432975594323628,-0.16028457813855995,-0.5272381333316409,-1.0,-0.1385852849172169,-0.18883565417326137,-0.3586105808345797,-0.07075024321410005
1,0.0,1,0.0,0,8,0,0,95,842,509,0,1.6509803921568629,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,95,95.0,0,0,842,842.0,0,0,509,509.0,0,0,0,0,0,0,1.6509803921568629,1.6509803921568629,6.736966958001855,4.564348191467836,1.6509803921568629,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,-0.39207749188619795,-0.22844813894744725,-0.5431402167040248,0.04905591161778785,-0.15126715735005808,0.061909941030411336,-1.0,-0.13772221274373853,0.6598258496176526,0.939473471774581,-0.07068665561746562
1,0.0,2,0.0,0,64,1,0,80,757,211,0,3.570754716981132,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,64,64,1,0,1,1,0,0,0,0,0,0,80,80.0,0,0,757,757.0,0,0,211,211.0,0,0,0,0,0,0,3.570754716981132,3.570754716981132,6.630683385642372,4.394449154672439,3.570754716981132,0.8195619023612999,-0.8622045207286865,1.0740878886759972,-0.3689423831300889,0.0,1.307276982095032,4.37736111402528,-0.5431402167040248,-0.03300300022390392,-0.15231426222303984,-0.38143886240365826,-1.0,-0.13530714087048126,0.6153367793424595,0.8599293156403814,-0.07050872308663111
1,0.0,1,0.0,0,74,0,0,97,719,1421,0,0.5056258790436006,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,97,97.0,0,0,719,719.0,1,0,1421,1421.0,0,0,0,0,0,0,0.5056258790436006,0.5056258790436006,6.579251212010101,4.584967478670572,0.5056258790436006,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,1.610733138163109,-0.22844813894744725,-0.5431402167040248,0.05999709986334675,-0.152782379695667,1.418735809258168,-1.0,-0.13916306619914734,0.5938078681821088,0.949127109791408,-0.07079281175497915
1,0.0,1,0.0,0,20,0,0,99,1187,899,0,1.318888888888889,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,99,99.0,0,0,1187,1187.0,0,0,899,899.0,0,0,0,0,0,0,1.318888888888889,1.318888888888889,7.080026499922591,4.605170185988092,1.318888888888889,0.8195619023612999,-0.8622045207286865,-0.2526016971392166,-0.3689423831300889,0.0,-0.02793010460450581,-0.22844813894744725,-0.5431402167040248,0.07093828810890565,-0.14701714345383793,0.6421315294172809,-1.0,-0.13813998312357922,0.8034265936485837,0.9585857114145212,-0.07071743521529701
