profile_pic,username_num_length,fullname_words,fullname_num_length,name_eq_username,description_length,external_url,private,num_posts,num_followers,num_follows,fake,followers_following_ratio,profile_pic_outlier_iqr,profile_pic_outlier_p,profile_pic_orig,profile_pic_capped,username_num_length_outlier_iqr,username_num_length_outlier_p,username_num_length_orig,username_num_length_capped,fullname_words_outlier_iqr,fullname_words_outlier_p,fullname_words_orig,fullname_words_capped,fullname_num_length_outlier_iqr,fullname_num_length_outlier_p,fullname_num_length_orig,fullname_num_length_capped,name_eq_username_outlier_iqr,name_eq_username_outlier_p,name_eq_username_orig,name_eq_username_capped,description_length_outlier_iqr,description_length_outlier_p,description_length_orig,description_length_capped,external_url_outlier_iqr,external_url_outlier_p,external_url_orig,external_url_capped,private_outlier_iqr,private_outlier_p,private_orig,private_capped,num_posts_outlier_iqr,num_posts_outlier_p,num_posts_orig,num_posts_capped,num_followers_outlier_iqr,num_followers_outlier_p,num_followers_orig,num_followers_capped,num_follows_outlier_iqr,num_follows_outlier_p,num_follows_orig,num_follows_capped,fake_outlier_iqr,fake_outlier_p,fake_orig,fake_capped,followers_following_ratio_outlier_iqr,followers_following_ratio_outlier_p,followers_following_ratio_orig,followers_following_ratio_capped,log_num_followers,log_num_posts,followers_following_ratio_clipped
1,0.0,2,0.0,0,6,0,0,962,517,1025,0,0.5038986354775828,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,0,962,962.0,0,0,517,517.0,0,0,1025,1025.0,0,0,0,0,0,0,0.5038986354775828,0.5038986354775828,6.249975242259483,6.870053411798126,0.5038986354775828
1,0.0,2,0.0,0,59,1,0,379,34463,1791,0,19.231584821428573,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,59,59,1,0,1,1,0,0,0,0,1,0,379,379.0,1,0,34463,34463.0,1,0,1791,1791.0,0,0,0,0,1,0,19.231584821428573,19.231584821428573,10.447670579956116,5.940171252720432,19.231584821428573
1,0.0,2,0.0,0,50,0,1,90,1005,1017,0,0.987229862475442,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,1,1,0,0,90,90.0,0,0,1005,1005.0,0,0,1017,1017.0,0,0,0,0,0,0,0.987229862475442,0.987229862475442,6.913737350659685,4.51085950651685,0.987229862475442
1,0.0,2,0.0,0,39,0,0,152,1126,216,0,5.188940092165899,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,152,152.0,0,0,1126,1126.0,0,0,216,216.0,0,0,0,0,1,0,5.188940092165899,5.188940092165899,7.027314514039777,5.030437921392435,5.188940092165899
1,0.288494818965656,1,0.0,0,33,0,0,106,824,663,0,1.2409638554216869,0,0,1,1,0,0,0.288494818965656,0.288494818965656,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,106,106.0,0,0,824,824.0,0,0,663,663.0,0,0,0,0,0,0,1.2409638554216869,1.2409638554216869,6.715383386334681,4.672828834461906,1.2409638554216869
1,0.0,2,0.0,0,55,1,0,1163,542039,673,0,804.2121661721068,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,55,55,1,0,1,1,0,0,0,0,1,1,1163,1063.1000000000022,1,0,542039,542039.0,0,0,673,673.0,0,0,0,0,1,0,804.2121661721068,804.2121661721068,13.20309507843665,6.969884650447688,804.2121661721068
1,0.0,3,0.0,0,127,0,0,288,1344,6896,0,0.1948673336233145,0,0,1,1,0,0,0.0,0.0,0,0,3,3,0,0,0.0,0.0,0,0,0,0,1,0,127,127,0,0,0,0,0,0,0,0,1,0,288,288.0,0,0,1344,1344.0,1,1,6896,3820.4000000000087,0,0,0,0,0,0,0.1948673336233145,0.1948673336233145,7.20414929203594,5.666426688112432,0.1948673336233145
1,0.0,1,0.0,0,28,0,0,5,278,371,0,0.7473118279569892,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,278,278.0,0,0,371,371.0,0,0,0,0,0,0,0.7473118279569892,0.7473118279569892,5.631211781821365,1.791759469228055,0.7473118279569892
1,0.1116894773925506,0,0.0,0,0,0,0,192,320,185,0,1.7204301075268815,0,0,1,1,0,0,0.1116894773925506,0.1116894773925506,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192.0,0,0,320,320.0,0,0,185,185.0,0,0,0,0,0,0,1.7204301075268815,1.7204301075268815,5.771441123130016,5.262690188904886,1.7204301075268815
1,0.1701193157568276,2,0.0,0,41,0,0,70,5731,269,0,21.225925925925925,0,0,1,1,0,0,0.1701193157568276,0.1701193157568276,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,70,70.0,1,0,5731,5731.0,0,0,269,269.0,0,0,0,0,1,0,21.225925925925925,21.225925925925925,8.653819788948063,4.2626798770413155,21.225925925925925
1,0.0,1,0.0,0,58,0,1,203,1294,921,0,1.403470715835141,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,58,58,0,0,0,0,1,0,1,1,1,0,203,203.0,0,0,1294,1294.0,0,0,921,921.0,0,0,0,0,0,0,1.403470715835141,1.403470715835141,7.166265974133638,5.318119993844216,1.403470715835141
1,0.0,1,0.0,0,67,0,0,56,1055,1940,0,0.5435342606903658,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,56,56.0,0,0,1055,1055.0,1,0,1940,1940.0,0,0,0,0,0,0,0.5435342606903658,0.5435342606903658,6.962243464266207,4.04305126783455,0.5435342606903658
1,0.0,4,0.0,0,88,1,0,620,276841,23,0,11535.041666666666,0,0,1,1,0,0,0.0,0.0,1,0,4,4,0,0,0.0,0.0,0,0,0,0,1,0,88,88,1,0,1,1,0,0,0,0,1,0,620,620.0,1,0,276841,276841.0,0,0,23,23.0,0,0,0,0,1,1,11535.041666666666,7074.528523109075,12.531202225319243,6.431331081933479,11535.041666666666
1,0.0177881103756662,2,0.0,0,45,0,0,87,3442,228,0,15.03056768558952,0,0,1,1,0,0,0.0177881103756662,0.0177881103756662,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,87,87.0,1,0,3442,3442.0,0,0,228,228.0,0,0,0,0,1,0,15.03056768558952,15.03056768558952,8.144098463338524,4.477336814478207,15.03056768558952
1,0.1053954138827372,2,0.0,0,47,0,0,55,2925,5668,0,0.5159640148174282,0,0,1,1,0,0,0.1053954138827372,0.1053954138827372,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,55,55.0,1,0,2925,2925.0,1,1,5668,3820.4000000000087,0,0,0,0,0,0,0.5159640148174282,0.5159640148174282,7.98139158158007,4.02535169073515,0.5159640148174282
1,0.0785599928843828,2,0.0,0,25,0,0,109,205,32,0,6.212121212121212,0,0,1,1,0,0,0.0785599928843828,0.0785599928843828,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,109,109.0,0,0,205,205.0,0,0,32,32.0,0,0,0,0,1,0,6.212121212121212,6.212121212121212,5.327876168789581,4.700480365792417,6.212121212121212
1,0.0,2,0.0,0,12,0,1,12,185,229,0,0.8043478260869565,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,1,1,0,0,12,12.0,0,0,185,185.0,0,0,229,229.0,0,0,0,0,0,0,0.8043478260869565,0.8043478260869565,5.225746673713202,2.5649493574615367,0.8043478260869565
1,0.0,2,0.0,0,0,0,0,119,539,638,0,0.8435054773082942,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119.0,0,0,539,539.0,0,0,638,638.0,0,0,0,0,0,0,0.8435054773082942,0.8435054773082942,6.29156913955832,4.787491742782046,0.8435054773082942
1,0.3188603255332434,1,0.0,0,37,0,0,108,803,675,0,1.1878698224852071,0,0,1,1,0,0,0.3188603255332434,0.3188603255332434,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,108,108.0,0,0,803,803.0,0,0,675,675.0,0,0,0,0,0,0,1.1878698224852071,1.1878698224852071,6.6895992691789665,4.6913478822291435,1.1878698224852071
1,0.0,2,0.0,0,4,0,1,381,695,410,0,1.6909975669099755,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,1,1,1,0,381,381.0,0,0,695,695.0,0,0,410,410.0,0,0,0,0,0,0,1.6909975669099755,1.6909975669099755,6.54534966033442,5.945420608606575,1.6909975669099755
1,0.1344607820028175,1,0.0,0,23,0,0,17,64,102,0,0.6213592233009708,0,0,1,1,0,0,0.1344607820028175,0.1344607820028175,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,17,17.0,0,0,64,64.0,0,0,102,102.0,0,0,0,0,0,0,0.6213592233009708,0.6213592233009708,4.174387269895637,2.8903717578961645,0.6213592233009708
1,0.3210161865543883,0,0.0,0,0,0,1,20,266,326,0,0.8134556574923547,0,0,1,1,0,0,0.3210161865543883,0.3210161865543883,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20,20.0,0,0,266,266.0,0,0,326,326.0,0,0,0,0,0,0,0.8134556574923547,0.8134556574923547,5.58724865840025,3.044522437723423,0.8134556574923547
1,0.0,1,0.0,0,23,0,0,5,22,20,0,1.0476190476190477,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,22,22.0,0,0,20,20.0,0,0,0,0,0,0,1.0476190476190477,1.0476190476190477,3.1354942159291497,1.791759469228055,1.0476190476190477
1,0.0,0,0.0,0,42,0,1,46,147,380,0,0.3858267716535433,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,42,42,0,0,0,0,1,0,1,1,0,0,46,46.0,0,0,147,147.0,0,0,380,380.0,0,0,0,0,0,0,0.3858267716535433,0.3858267716535433,4.997212273764115,3.8501476017100584,0.3858267716535433
1,0.0,1,0.0,0,0,0,0,9,337,337,0,0.9970414201183432,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.0,0,0,337,337.0,0,0,337,337.0,0,0,0,0,0,0,0.9970414201183432,0.9970414201183432,5.823045895483019,2.302585092994046,0.9970414201183432
1,0.0,2,0.0,0,18,0,1,13,177,246,0,0.7165991902834008,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,1,1,0,0,13,13.0,0,0,177,177.0,0,0,246,246.0,0,0,0,0,0,0,0.7165991902834008,0.7165991902834008,5.181783550292085,2.6390573296152584,0.7165991902834008
1,0.0745613396704235,1,0.0,0,20,0,0,16,70,263,0,0.2651515151515151,0,0,1,1,0,0,0.0745613396704235,0.0745613396704235,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,16,16.0,0,0,70,70.0,0,0,263,263.0,0,0,0,0,0,0,0.2651515151515151,0.2651515151515151,4.2626798770413155,2.833213344056216,0.2651515151515151
1,0.0,3,0.0,0,23,0,0,69,538,685,0,0.7842565597667639,0,0,1,1,0,0,0.0,0.0,0,0,3,3,0,0,0.0,0.0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,69,69.0,0,0,538,538.0,0,0,685,685.0,0,0,0,0,0,0,0.7842565597667639,0.7842565597667639,6.289715570908998,4.248495242049359,0.7842565597667639
1,0.0,0,0.0,0,31,0,0,111,1074,460,0,2.3297180043383947,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,111,111.0,0,0,1074,1074.0,0,0,460,460.0,0,0,0,0,0,0,2.3297180043383947,2.3297180043383947,6.980075940561763,4.718498871295094,2.3297180043383947
1,0.0,2,0.0,0,113,1,0,957,22703,3898,0,5.822775070530906,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,1,0,113,113,1,0,1,1,0,0,0,0,1,0,957,957.0,1,0,22703,22703.0,1,1,3898,3820.4000000000087,0,0,0,0,1,0,5.822775070530906,5.822775070530906,10.030296399399823,6.86484777797086,5.822775070530906
1,0.0635089105909718,2,0.0,0,0,0,0,8,171,85,0,1.988372093023256,0,0,1,1,0,0,0.0635089105909718,0.0635089105909718,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0,171,171.0,0,0,85,85.0,0,0,0,0,0,0,1.988372093023256,1.988372093023256,5.147494476813453,2.1972245773362196,1.988372093023256
1,0.0,2,0.0,0,30,1,0,829,461002,633,0,727.1324921135647,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,30,30,1,0,1,1,0,0,0,0,1,0,829,829.0,1,0,461002,461002.0,0,0,633,633.0,0,0,0,0,1,0,727.1324921135647,727.1324921135647,13.041159829549802,6.721425700790643,727.1324921135647
1,0.0,1,0.0,0,0,0,0,59,130,96,0,1.3402061855670102,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59.0,0,0,130,130.0,0,0,96,96.0,0,0,0,0,0,0,1.3402061855670102,1.3402061855670102,4.875197323201151,4.0943445622221,1.3402061855670102
1,0.1495579714930151,1,0.0,0,127,0,0,28,270,327,0,0.823170731707317,0,0,1,1,0,0,0.1495579714930151,0.1495579714930151,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,127,127,0,0,0,0,0,0,0,0,0,0,28,28.0,0,0,270,270.0,0,0,327,327.0,0,0,0,0,0,0,0.823170731707317,0.823170731707317,5.602118820879701,3.367295829986474,0.823170731707317
1,0.0,2,0.0,0,42,0,0,264,49062,866,0,56.588235294117645,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,1,0,264,264.0,1,0,49062,49062.0,0,0,866,866.0,0,0,0,0,1,0,56.588235294117645,56.588235294117645,10.800860465555639,5.579729825986222,56.588235294117645
1,0.0,1,0.0,0,5,0,0,125,894,542,0,1.6464088397790055,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,125,125.0,0,0,894,894.0,0,0,542,542.0,0,0,0,0,0,0,1.6464088397790055,1.6464088397790055,6.796823718274855,4.836281906951478,1.6464088397790055
1,0.0,0,0.0,0,0,0,0,63,320,567,0,0.5633802816901409,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63.0,0,0,320,320.0,0,0,567,567.0,0,0,0,0,0,0,0.5633802816901409,0.5633802816901409,5.771441123130016,4.1588830833596715,0.5633802816901409
1,0.0,1,0.0,0,32,0,0,3858,693085,387,0,1786.3015463917525,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,1,1,3858,1063.1000000000022,1,1,693085,675367.1200000026,0,0,387,387.0,0,0,0,0,1,0,1786.3015463917525,1786.3015463917525,13.423013184161299,6.969884650447688,1786.3015463917525
1,0.0,1,0.0,0,31,0,0,32,695,1055,0,0.6581439393939394,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,32,32.0,0,0,695,695.0,0,0,1055,1055.0,0,0,0,0,0,0,0.6581439393939394,0.6581439393939394,6.54534966033442,3.4965075614664802,0.6581439393939394
1,0.0,1,0.0,0,10,0,0,8,302,409,0,0.7365853658536585,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0,302,302.0,0,0,409,409.0,0,0,0,0,0,0,0.7365853658536585,0.7365853658536585,5.713732805509369,2.1972245773362196,0.7365853658536585
1,0.0,0,0.0,0,8,0,0,12,300,371,0,0.8064516129032258,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,12,12.0,0,0,300,300.0,0,0,371,371.0,0,0,0,0,0,0,0.8064516129032258,0.8064516129032258,5.707110264748875,2.5649493574615367,0.8064516129032258
1,0.0135810896604891,2,0.0,0,7,0,0,8,408,405,0,1.0049261083743843,0,0,1,1,0,0,0.0135810896604891,0.0135810896604891,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,8,8.0,0,0,408,408.0,0,0,405,405.0,0,0,0,0,0,0,1.0049261083743843,1.0049261083743843,6.013715156042802,2.1972245773362196,1.0049261083743843
1,0.1314443064762262,1,0.0,0,100,0,0,100,11673,309,0,37.65483870967742,0,0,1,1,0,0,0.1314443064762262,0.1314443064762262,0,0,1,1,0,0,0.0,0.0,0,0,0,0,1,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100.0,1,0,11673,11673.0,0,0,309,309.0,0,0,0,0,1,0,37.65483870967742,37.65483870967742,9.365119425763737,4.61512051684126,37.65483870967742
1,0.0601787555424762,1,0.0,0,0,0,0,126,137,81,0,1.670731707317073,0,0,1,1,0,0,0.0601787555424762,0.0601787555424762,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126.0,0,0,137,137.0,0,0,81,81.0,0,0,0,0,0,0,1.670731707317073,1.670731707317073,4.927253685157205,4.844187086458591,1.670731707317073
1,0.1590364838876415,1,0.0,0,1,0,0,88,1152,615,0,1.87012987012987,0,0,1,1,0,0,0.1590364838876415,0.1590364838876415,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,88,88.0,0,0,1152,1152.0,0,0,615,615.0,0,0,0,0,0,0,1.87012987012987,1.87012987012987,7.050122520269059,4.48863636973214,1.87012987012987
1,0.0270073194243159,2,0.0,0,28,0,0,380,3739,1643,0,2.274330900243309,0,0,1,1,0,0,0.0270073194243159,0.0270073194243159,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,1,0,380,380.0,1,0,3739,3739.0,1,0,1643,1643.0,0,0,0,0,0,0,2.274330900243309,2.274330900243309,8.226840890408578,5.942799375126701,2.274330900243309
1,0.1579071173087123,2,0.0,0,20,0,1,24,46,84,0,0.5411764705882353,0,0,1,1,0,0,0.1579071173087123,0.1579071173087123,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,1,1,0,0,24,24.0,0,0,46,46.0,0,0,84,84.0,0,0,0,0,0,0,0.5411764705882353,0.5411764705882353,3.8501476017100584,3.2188758248682006,0.5411764705882353
1,0.0,1,0.0,0,6,0,0,88,1016,656,0,1.5464231354642313,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,88,88.0,0,0,1016,1016.0,0,0,656,656.0,0,0,0,0,0,0,1.5464231354642313,1.5464231354642313,6.92461239604856,4.48863636973214,1.5464231354642313
1,0.1583025975961044,0,0.0,0,20,0,1,249,1195,2097,0,0.5695900857959962,0,0,1,1,0,0,0.1583025975961044,0.1583025975961044,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,1,1,1,0,249,249.0,0,0,1195,1195.0,1,0,2097,2097.0,0,0,0,0,0,0,0.5695900857959962,0.5695900857959962,7.086737934510577,5.521460917862246,0.5695900857959962
1,0.0,1,0.0,0,34,0,0,327,634,718,0,0.8817802503477051,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,1,0,327,327.0,0,0,634,634.0,0,0,718,718.0,0,0,0,0,0,0,0.8817802503477051,0.8817802503477051,6.453624998892692,5.793013608384144,0.8817802503477051
1,0.0,1,0.0,0,9,0,0,59,2582,903,0,2.856194690265487,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,59,59.0,1,0,2582,2582.0,0,0,903,903.0,0,0,0,0,0,0,2.856194690265487,2.856194690265487,7.8567067930958405,4.0943445622221,2.856194690265487
1,0.0,1,0.1546655482125405,0,88,0,0,132,1708,990,0,1.7235116044399597,0,0,1,1,0,0,0.0,0.0,0,0,1,1,1,0,0.1546655482125405,0.1546655482125405,0,0,0,0,1,0,88,88,0,0,0,0,0,0,0,0,0,0,132,132.0,1,0,1708,1708.0,0,0,990,990.0,0,0,0,0,0,0,1.7235116044399597,1.7235116044399597,7.443663683115591,4.890349128221754,1.7235116044399597
1,0.0178032598092883,1,0.0,0,24,0,0,19,705,590,0,1.1928934010152283,0,0,1,1,0,0,0.0178032598092883,0.0178032598092883,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,19,19.0,0,0,705,705.0,0,0,590,590.0,0,0,0,0,0,0,1.1928934010152283,1.1928934010152283,6.559615237493242,2.995732273553991,1.1928934010152283
1,0.0,2,0.0,0,24,0,0,315,600,988,0,0.6066734074823054,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,1,0,315,315.0,0,0,600,600.0,0,0,988,988.0,0,0,0,0,0,0,0.6066734074823054,0.6066734074823054,6.398594934535208,5.755742213586912,0.6066734074823054
1,0.2054942663773115,3,0.0,0,67,0,0,14,219,288,0,0.7577854671280276,0,0,1,1,0,0,0.2054942663773115,0.2054942663773115,0,0,3,3,0,0,0.0,0.0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,14,14.0,0,0,219,219.0,0,0,288,288.0,0,0,0,0,0,0,0.7577854671280276,0.7577854671280276,5.393627546352362,2.70805020110221,0.7577854671280276
1,0.0,2,0.0,0,26,0,0,156,1406,2867,0,0.4902370990237099,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,156,156.0,0,0,1406,1406.0,1,0,2867,2867.0,0,0,0,0,0,0,0.4902370990237099,0.4902370990237099,7.249215057114389,5.056245805348308,0.4902370990237099
1,0.0,3,0.0527097883528171,0,38,0,0,62,814,497,0,1.6345381526104417,0,0,1,1,0,0,0.0,0.0,0,0,3,3,1,0,0.0527097883528171,0.0527097883528171,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,62,62.0,0,0,814,814.0,0,0,497,497.0,0,0,0,0,0,0,1.6345381526104417,1.6345381526104417,6.703188113240863,4.143134726391533,1.6345381526104417
1,0.0,1,0.0,0,62,0,0,49,571,511,0,1.115234375,0,0,1,1,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,49,49.0,0,0,571,571.0,0,0,511,511.0,0,0,0,0,0,0,1.115234375,1.115234375,6.349138991379798,3.912023005428146,1.115234375
1,0.2371770252504254,1,0.1125877268537767,0,54,0,0,47,1705,780,0,2.183098591549296,0,0,1,1,0,0,0.2371770252504254,0.2371770252504254,0,0,1,1,1,0,0.1125877268537767,0.1125877268537767,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,47,47.0,1,0,1705,1705.0,0,0,780,780.0,0,0,0,0,0,0,2.183098591549296,2.183098591549296,7.441906728051625,3.871201010907891,2.183098591549296
1,0.0,2,0.0,0,0,0,0,2,29,19,0,1.45,0,0,1,1,0,0,0.0,0.0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,29,29.0,0,0,19,19.0,0,0,0,0,0,0,1.45,1.45,3.4011973816621555,1.0986122886681098,1.45
1,0.0792811084958334,3,0.0,0,116,0,0,25,203,277,0,0.7302158273381295,0,0,1,1,0,0,0.0792811084958334,0.0792811084958334,0,0,3,3,0,0,0.0,0.0,0,0,0,0,1,0,116,116,0,0,0,0,0,0,0,0,0,0,25,25.0,0,0,203,203.0,0,0,277,277.0,0,0,0,0,0,0,0.7302158273381295,0.7302158273381295,5.318119993844216,3.258096538021482,0.7302158273381295
1,0.1023250742034122,2,0.0,0,22,0,1,5,261,334,0,0.7791044776119403,0,0,1,1,0,0,0.1023250742034122,0.1023250742034122,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,1,1,0,0,5,5.0,0,0,261,261.0,0,0,334,334.0,0,0,0,0,0,0,0.7791044776119403,0.7791044776119403,5.568344503761097,1.791759469228055,0.7791044776119403
1,0.0958835473820674,0,0.0,0,13,0,1,64,978,963,0,1.0145228215767634,0,0,1,1,0,0,0.0958835473820674,0.0958835473820674,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,1,1,0,0,64,64.0,0,0,978,978.0,0,0,963,963.0,0,0,0,0,0,0,1.0145228215767634,1.0145228215767634,6.88653164253051,4.174387269895637,1.0145228215767634
1,0.0,0,0.0,0,18,0,0,106,979,547,0,1.7864963503649636,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,106,106.0,0,0,979,979.0,0,0,547,547.0,0,0,0,0,0,0,1.7864963503649636,1.7864963503649636,6.887552571664617,4.672828834461906,1.7864963503649636
1,0.0107730735900706,2,0.0,0,50,0,0,53,380,461,0,0.8225108225108225,0,0,1,1,0,0,0.0107730735900706,0.0107730735900706,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,53,53.0,0,0,380,380.0,0,0,461,461.0,0,0,0,0,0,0,0.8225108225108225,0.8225108225108225,5.942799375126701,3.9889840465642745,0.8225108225108225
1,0.0,5,0.0,0,2,0,1,18,538,657,0,0.817629179331307,0,0,1,1,0,0,0.0,0.0,1,1,5,4,0,0,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,18,18.0,0,0,538,538.0,0,0,657,657.0,0,0,0,0,0,0,0.817629179331307,0.817629179331307,6.289715570908998,2.9444389791664403,0.817629179331307
