default_profile_image,statuses_count,followers_count,friends_count,protected,name_length,follower_ratio,is_fake
0.0,16600,15936,2786,0.0,9,5.717976318622174,0
0.0,75164,1274,1085,0.0,20,1.1731123388581952,0
0.0,12,2,11,0.0,13,0.16666666666666666,0
0.0,15262,481,687,0.0,5,0.6991279069767442,0
0.0,791,37,54,0.0,9,0.6727272727272727,0
0.0,96569,1109,1977,0.0,15,0.5606673407482305,0
0.0,6881,441,534,0.0,17,0.8242990654205608,0
0.0,18477,380,365,0.0,15,1.0382513661202186,0
0.0,25281,48489,46310,0.0,5,1.047029863315411,0
0.0,283,29,81,0.0,5,0.35365853658536583,0
0.0,2308,139,322,1.0,24,0.43034055727554177,0
0.0,7654,347,67,0.0,7,5.102941176470588,0
0.0,7688,197,206,0.0,13,0.9516908212560387,0
0.0,20853,541,477,0.0,14,1.1317991631799162,0
0.0,52,46,240,0.0,22,0.1908713692946058,0
0.0,25595,277,188,0.0,11,1.4656084656084656,0
0.0,21420,1081,680,0.0,19,1.5873715124816445,0
0.0,26304,328,110,0.0,11,2.954954954954955,0
0.0,11901,3920,468,0.0,17,8.35820895522388,0
0.0,9344,600,46,0.0,20,12.76595744680851,0
0.0,834,70,88,0.0,19,0.7865168539325843,0
0.0,676,248,855,0.0,19,0.2897196261682243,0
1.0,7998,11,1,0.0,4,5.5,0
0.0,549,551,811,0.0,4,0.6785714285714286,0
0.0,81,21,118,0.0,4,0.17647058823529413,0
0.0,5565,147,423,0.0,11,0.3466981132075472,0
0.0,14611,267,459,0.0,5,0.5804347826086956,0
0.0,8119,759,346,0.0,7,2.1873198847262247,0
0.0,8340,946,753,0.0,12,1.2546419098143236,0
0.0,14209,129,139,0.0,13,0.9214285714285714,0
0.0,34025,10640,10573,0.0,16,1.0062417249858142,0
0.0,5440,165,260,0.0,23,0.632183908045977,0
0.0,27745,809,490,0.0,4,1.6476578411405296,0
0.0,33118,1416,401,0.0,6,3.5223880597014925,0
0.0,77869,4941,420,0.0,12,11.736342042755345,0
0.0,5907,483,244,0.0,17,1.9714285714285715,0
0.0,6089,171,169,0.0,13,1.0058823529411764,0
0.0,342,31,119,0.0,16,0.25833333333333336,0
0.0,47459,1627,558,0.0,3,2.9105545617173525,0
0.0,15,19,152,0.0,12,0.12418300653594772,0
0.0,1760,243,393,0.0,18,0.616751269035533,0
0.0,19061,243,241,0.0,8,1.0041322314049588,0
0.0,10963,1050,348,0.0,8,3.008595988538682,0
0.0,6497,513,968,0.0,11,0.5294117647058824,0
0.0,36118,780,470,0.0,14,1.6560509554140128,0
0.0,13768,250,188,0.0,6,1.3227513227513228,0
0.0,410,126,876,0.0,11,0.14367160775370583,0
0.0,14869,1069,1009,0.0,7,1.0584158415841585,0
0.0,613,12307,2498,0.0,17,4.924769907963185,0
0.0,1373,148,318,0.0,15,0.46394984326018807,0
0.0,24289,500,409,0.0,15,1.2195121951219512,0
0.0,5850,608,262,0.0,3,2.311787072243346,0
0.0,16833,664,419,0.0,13,1.5809523809523809,0
0.0,2839,63,61,0.0,6,1.0161290322580645,0
0.0,6900,204,1339,0.0,8,0.15223880597014924,0
0.0,2677,123,159,0.0,4,0.76875,0
0.0,2505,175,58,0.0,4,2.9661016949152543,0
0.0,54834,9642,2447,0.0,8,3.9387254901960786,0
0.0,46294,187,366,0.0,12,0.5095367847411444,0
0.0,8295,1738,1837,0.0,7,0.9455930359085963,0
0.0,7924,531,263,0.0,5,2.0113636363636362,0
0.0,3045,336,320,0.0,4,1.0467289719626167,0
0.0,106773,2880,1049,0.0,18,2.742857142857143,0
0.0,1476,813,837,0.0,9,0.9701670644391408,0
0.0,15121,298,276,0.0,13,1.075812274368231,0
0.0,86520,6624,234,0.0,23,28.187234042553193,0
0.0,1313,243,832,0.0,20,0.2917166866746699,0
0.0,24831,1232,1040,0.0,1,1.1834774255523535,0
0.0,4229,2561,318,0.0,6,8.0282131661442,0
0.0,7368,332,419,0.0,7,0.7904761904761904,0
0.0,1193,62,43,0.0,17,1.4090909090909092,0
0.0,63492,1616,1196,0.0,9,1.3500417710944026,0
0.0,6095,816,643,0.0,5,1.2670807453416149,0
0.0,190,86,224,0.0,5,0.38222222222222224,0
0.0,4711,530,586,0.0,19,0.9028960817717206,0
0.0,41569,1592,359,0.0,8,4.4222222222222225,0
0.0,53506,658,82,0.0,7,7.927710843373494,0
0.0,33757,332,239,0.0,11,1.3833333333333333,0
0.0,10757,840,1433,0.0,17,0.5857740585774058,0
0.0,2682,107,210,0.0,4,0.5071090047393365,0
0.0,5493,147,641,0.0,10,0.22897196261682243,0
0.0,7356,1259,559,0.0,17,2.2482142857142855,0
0.0,12828,390,487,0.0,14,0.7991803278688525,0
0.0,5352,2834,2003,0.0,14,1.4141716566866267,0
0.0,280,17,28,1.0,10,0.5862068965517241,0
0.0,1183,305,312,0.0,13,0.9744408945686901,0
0.0,905,428,1293,0.0,13,0.33075734157650694,0
0.0,28920,679,319,0.0,4,2.121875,0
0.0,1023,202,353,0.0,14,0.5706214689265536,0
0.0,69272,740,626,0.0,3,1.1802232854864434,0
0.0,3978,259,530,0.0,17,0.487758945386064,0
0.0,44367,1136,382,0.0,5,2.966057441253264,0
0.0,9483,259,619,0.0,9,0.41774193548387095,0
0.0,5090,232,492,0.0,15,0.47058823529411764,0
0.0,6287,481,470,0.0,9,1.0212314225053079,0
0.0,22770,294,114,0.0,12,2.5565217391304347,0
0.0,50171,783,497,0.0,3,1.572289156626506,0
0.0,36161,2044,1740,0.0,14,1.1740379092475588,0
0.0,2466,174,184,0.0,4,0.9405405405405406,0
0.0,20348,510,103,0.0,6,4.903846153846154,0
0.0,1778,108,127,0.0,3,0.84375,0
0.0,33917,2139,1279,0.0,14,1.67109375,0
0.0,13224,881,547,0.0,19,1.6076642335766422,0
0.0,23036,2737,2919,0.0,9,0.9373287671232877,0
0.0,2218,275,297,0.0,7,0.9228187919463087,0
0.0,493,113,81,0.0,5,1.3780487804878048,0
0.0,3252,61,138,0.0,5,0.43884892086330934,0
0.0,4877,392,283,0.0,19,1.380281690140845,0
0.0,19586,468,155,0.0,2,3.0,0
0.0,574,112,211,1.0,14,0.5283018867924528,0
0.0,1855,160,278,0.0,12,0.5734767025089605,0
0.0,5,15,52,0.0,11,0.2830188679245283,0
0.0,53679,435,357,0.0,3,1.2150837988826815,0
0.0,1304,145,109,0.0,15,1.3181818181818181,0
0.0,956,96,266,0.0,8,0.3595505617977528,0
0.0,8641,393,985,0.0,13,0.39858012170385393,0
0.0,1015,76,52,0.0,11,1.4339622641509433,0
0.0,41546,3031,2485,0.0,3,1.2192276749798874,0
1.0,397,187,288,0.0,12,0.6470588235294118,0
0.0,2559,210,416,0.0,14,0.5035971223021583,0
0.0,299,32,196,0.0,6,0.16243654822335024,0
0.0,9734,177,77,0.0,10,2.269230769230769,0
0.0,1891,66,76,0.0,7,0.8571428571428571,0
0.0,72807,555,419,0.0,6,1.3214285714285714,0
0.0,15934,54,48,0.0,20,1.1020408163265305,0
0.0,54485,304,307,0.0,18,0.987012987012987,0
0.0,27859,919,1003,0.0,25,0.9153386454183267,0
0.0,3934,230,364,0.0,14,0.6301369863013698,0
0.0,19820,744,132,0.0,23,5.593984962406015,0
0.0,32217,387,948,0.0,14,0.4077976817702845,0
0.0,67024,771,301,0.0,13,2.552980132450331,0
0.0,3446,79,116,0.0,14,0.6752136752136753,0
0.0,11079,1276,337,0.0,14,3.775147928994083,0
0.0,17566,456,274,0.0,29,1.6581818181818182,0
0.0,1606,261,235,0.0,10,1.1059322033898304,0
0.0,21426,1253,1137,0.0,7,1.101054481546573,0
0.0,74500,633,451,0.0,10,1.4004424778761062,0
0.0,130,10,20,0.0,13,0.47619047619047616,0
0.0,6923,1884,2069,0.0,11,0.9101449275362319,0
0.0,3786,102,316,0.0,14,0.3217665615141956,0
0.0,8638,344,28,0.0,12,11.862068965517242,0
0.0,753,443,308,0.0,12,1.4336569579288025,0
0.0,3733,621,437,0.0,9,1.417808219178082,0
0.0,15148,5819,5899,0.0,12,0.986271186440678,0
0.0,28583,13095,7672,0.0,12,1.7066336504626614,0
0.0,39940,372,289,0.0,4,1.282758620689655,0
0.0,2289,280,327,0.0,13,0.8536585365853658,0
0.0,4272,122,215,0.0,15,0.5648148148148148,0
0.0,10740,640,533,0.0,16,1.198501872659176,0
0.0,8095,843,622,0.0,3,1.3531300160513644,0
0.0,381,27,40,1.0,6,0.6585365853658537,0
0.0,7824,252,712,0.0,15,0.3534361851332398,0
0.0,25013,82,249,0.0,7,0.328,0
0.0,3556,852,1754,0.0,7,0.48547008547008547,0
0.0,9812,324,199,0.0,13,1.62,0
0.0,13900,7184,1649,0.0,10,4.3539393939393936,0
0.0,813,113,252,0.0,11,0.44664031620553357,0
0.0,1174,171,57,0.0,16,2.9482758620689653,0
0.0,3602,152,92,0.0,8,1.6344086021505377,0
0.0,6652,221,122,0.0,9,1.7967479674796747,0
0.0,13199,23604,4308,0.0,11,5.477837085170573,0
0.0,78449,1097,632,0.0,13,1.7330173775671407,0
0.0,19669,9684,456,0.0,19,21.190371991247265,0
0.0,55738,816,638,0.0,14,1.2769953051643192,0
0.0,10147,322,175,0.0,12,1.8295454545454546,0
0.0,8759,424,463,0.0,13,0.9137931034482759,0
0.0,8054,189,619,0.0,12,0.30483870967741933,0
0.0,26220,162,258,0.0,5,0.6254826254826255,0
0.0,304,192,156,0.0,12,1.2229299363057324,0
0.0,4535,263,91,0.0,11,2.858695652173913,0
0.0,378,26,180,0.0,17,0.143646408839779,0
0.0,29074,313,177,0.0,5,1.7584269662921348,0
0.0,5527,3747,868,0.0,20,4.311852704257768,0
0.0,128568,2431,1652,0.0,3,1.470659407138536,0
0.0,44397,1340,1725,0.0,10,0.776361529548088,0
0.0,276,234,137,0.0,15,1.6956521739130435,0
0.0,8263,723,836,0.0,13,0.8637992831541219,0
0.0,35802,480,369,0.0,8,1.2972972972972974,0
0.0,16377,812,376,0.0,6,2.1538461538461537,0
0.0,7102,2077,197,0.0,5,10.48989898989899,0
0.0,82541,18255,17,0.0,14,1014.1666666666666,0
0.0,9292,553,359,0.0,9,1.5361111111111112,0
0.0,523,120,137,0.0,12,0.8695652173913043,0
0.0,376,257,276,0.0,17,0.927797833935018,0
0.0,66011,6737,1681,0.0,8,4.005350772889417,0
0.0,32284,1638,661,0.0,10,2.474320241691843,0
0.0,13217,286,161,0.0,6,1.7654320987654322,0
0.0,784,430,1,0.0,10,215.0,0
0.0,18273,1227,871,0.0,13,1.4071100917431192,0
0.0,28548,1800,1950,0.0,11,0.9226037929267042,0
0.0,19582,1108,998,0.0,15,1.1091091091091092,0
0.0,557,20,239,0.0,5,0.08333333333333333,0
0.0,3493,308,649,0.0,16,0.47384615384615386,0
0.0,5589,88,131,0.0,4,0.6666666666666666,0
0.0,47098,1226,597,0.0,10,2.0501672240802677,0
0.0,36701,597,1202,0.0,3,0.49625935162094764,0
0.0,44603,768,1557,0.0,15,0.49293966623876767,0
0.0,143045,879,640,0.0,9,1.3712948517940717,0
0.0,38257,1045,1588,0.0,10,0.65764631843927,0
0.0,4252,295,427,0.0,12,0.6892523364485982,0
0.0,8172,133,109,0.0,14,1.209090909090909,0
0.0,3263,749,733,0.0,19,1.0204359673024523,0
0.0,231,34,219,0.0,16,0.15454545454545454,0
0.0,865,155,868,0.0,13,0.17836593785960875,0
0.0,3072,316,276,0.0,3,1.1407942238267148,0
0.0,4905,116,275,0.0,14,0.42028985507246375,0
0.0,32341,857,130,0.0,10,6.541984732824427,0
0.0,1305,36,213,0.0,21,0.16822429906542055,0
0.0,15364,337,355,0.0,10,0.9466292134831461,0
0.0,22314,4476,4845,0.0,14,0.9236483697895171,0
0.0,13155,3153,167,0.0,15,18.767857142857142,0
0.0,16747,330,312,0.0,7,1.0543130990415335,0
0.0,22435,1753,789,0.0,8,2.2189873417721517,0
0.0,12565,2565,226,0.0,9,11.299559471365638,0
0.0,7801,765,975,0.0,13,0.7838114754098361,0
0.0,18656,200,78,0.0,6,2.5316455696202533,0
0.0,17269,219,332,0.0,12,0.6576576576576577,0
0.0,540,18,33,0.0,9,0.5294117647058824,0
0.0,11845,1123,1115,0.0,10,1.0062724014336917,0
0.0,38242,448,350,0.0,5,1.2763532763532763,0
0.0,65927,2355,1904,0.0,16,1.236220472440945,0
0.0,1128,21,36,0.0,26,0.5675675675675675,0
0.0,410,49,117,0.0,10,0.4152542372881356,0
0.0,44370,2295,592,0.0,13,3.8701517706576727,0
0.0,1047,135,159,0.0,14,0.84375,0
0.0,4226,679,677,1.0,16,1.0014749262536873,0
0.0,1267,77,94,1.0,3,0.8105263157894737,0
0.0,204,22,146,0.0,11,0.14965986394557823,0
0.0,457,49,47,0.0,13,1.0208333333333333,0
0.0,766,249,489,0.0,11,0.5081632653061224,0
0.0,42651,670,628,0.0,20,1.0651828298887123,0
0.0,10008,253,359,0.0,21,0.7027777777777777,0
0.0,283,206,662,0.0,20,0.31070889894419307,0
0.0,1116,777,296,0.0,10,2.6161616161616164,0
0.0,13009,367,245,0.0,4,1.491869918699187,0
0.0,3681,184,166,0.0,5,1.1017964071856288,0
0.0,32374,333,192,0.0,7,1.7253886010362693,0
0.0,55820,1930,1259,0.0,19,1.5317460317460319,0
0.0,3849,217,2001,0.0,4,0.10839160839160839,0
0.0,15890,973,1994,0.0,14,0.48771929824561405,0
0.0,37856,376,327,0.0,11,1.146341463414634,0
0.0,42719,118,202,0.0,14,0.5812807881773399,0
0.0,6307,490,555,0.0,13,0.8812949640287769,0
0.0,44068,804,279,0.0,3,2.8714285714285714,0
0.0,1814,221,78,0.0,16,2.7974683544303796,0
0.0,6752,211,959,0.0,14,0.21979166666666666,0
0.0,68297,1229,284,0.0,11,4.312280701754386,0
0.0,19652,1352,1003,0.0,19,1.346613545816733,0
0.0,2323,158,152,0.0,10,1.0326797385620916,0
0.0,41096,1342,1199,0.0,18,1.1183333333333334,0
0.0,6904,46,118,0.0,12,0.3865546218487395,0
0.0,18989,149,123,0.0,7,1.2016129032258065,0
0.0,347,149,228,0.0,13,0.6506550218340611,0
0.0,25123,881,1061,0.0,12,0.8295668549905838,0
0.0,857,54,157,0.0,16,0.34177215189873417,0
0.0,4707,761,1387,0.0,8,0.5482708933717579,0
0.0,26501,408,336,0.0,11,1.2106824925816024,0
0.0,1765,58,74,0.0,10,0.7733333333333333,0
0.0,50,28,32,0.0,10,0.8484848484848485,0
0.0,12865,1504,1314,0.0,9,1.1437262357414448,0
0.0,6146,662,1824,0.0,11,0.36273972602739724,0
0.0,14052,1009,812,0.0,3,1.2410824108241083,0
0.0,8153,705,580,0.0,8,1.2134251290877798,0
0.0,562,41,128,0.0,17,0.3178294573643411,0
0.0,1305,285,286,0.0,15,0.9930313588850174,0
0.0,633,39,71,0.0,14,0.5416666666666666,0
0.0,38625,1299,1164,0.0,11,1.1150214592274679,0
0.0,797,59,90,0.0,12,0.6483516483516484,0
0.0,5881,188,107,0.0,8,1.7407407407407407,0
0.0,12228,254,333,0.0,3,0.7604790419161677,0
0.0,5152,392,302,0.0,14,1.2937293729372936,0
0.0,27337,1045,106,0.0,19,9.766355140186915,0
0.0,42806,529,132,0.0,6,3.9774436090225564,0
0.0,16424,273,121,0.0,4,2.237704918032787,0
0.0,22328,777,246,0.0,10,3.145748987854251,0
0.0,40857,467,172,0.0,5,2.699421965317919,0
0.0,27105,22,9,0.0,9,2.2,0
0.0,8261,1392,1977,0.0,17,0.7037411526794742,0
0.0,136700,2135,1799,0.0,5,1.1861111111111111,0
0.0,24797,265,214,0.0,4,1.2325581395348837,0
0.0,3583,243,623,0.0,17,0.3894230769230769,0
0.0,5842,192,323,0.0,10,0.5925925925925926,0
0.0,476,18,235,0.0,9,0.07627118644067797,0
0.0,7717,16,25,0.0,14,0.6153846153846154,0
0.0,814,2924,1106,0.0,3,2.6413730803974707,0
0.0,53,126,366,0.0,14,0.34332425068119893,0
0.0,2572,669,648,0.0,16,1.0308166409861326,0
0.0,1362,301,500,0.0,13,0.6007984031936128,0
0.0,48108,658,941,0.0,8,0.6985138004246284,0
0.0,27257,1299,1108,0.0,9,1.1713255184851217,0
0.0,15764,545,623,0.0,13,0.8733974358974359,0
0.0,24759,1652,1487,0.0,14,1.1102150537634408,0
0.0,18521,568,449,0.0,4,1.2622222222222221,0
0.0,90237,1719,1243,0.0,7,1.3818327974276527,0
0.0,28150,563,590,0.0,18,0.9526226734348562,0
0.0,2060,172,155,0.0,20,1.1025641025641026,0
0.0,21794,2810,199,1.0,8,14.05,0
0.0,5840,1226,1183,0.0,16,1.035472972972973,0
0.0,17233,436,633,0.0,5,0.6876971608832808,0
0.0,5425,432,147,0.0,13,2.918918918918919,0
0.0,60296,23854,20017,0.0,18,1.1916275352183034,0
0.0,1178,54,156,0.0,15,0.34394904458598724,0
0.0,849,13,12,0.0,6,1.0,0
0.0,179,13,48,0.0,12,0.2653061224489796,0
0.0,19086,48,19,0.0,10,2.4,0
0.0,1268,275,369,0.0,7,0.7432432432432432,0
0.0,6691,768,245,0.0,3,3.1219512195121952,0
0.0,40490,1414,151,0.0,14,9.302631578947368,0
0.0,99563,6473,588,0.0,3,10.98981324278438,0
0.0,1491,201,385,0.0,14,0.5207253886010362,0
0.0,1468,132,221,0.0,11,0.5945945945945946,0
0.0,7406,769,469,0.0,2,1.6361702127659574,0
0.0,360,346,329,0.0,19,1.0484848484848486,0
0.0,6793,5730,4331,0.0,9,1.3227146814404431,0
0.0,121,18,73,0.0,15,0.24324324324324326,0
0.0,11585,764,250,0.0,11,3.043824701195219,0
0.0,4783,397,428,0.0,7,0.9254079254079254,0
0.0,12861,237,547,0.0,11,0.4324817518248175,0
0.0,2161,293,408,0.0,13,0.7163814180929096,0
0.0,220719,214,186,0.0,6,1.1443850267379678,0
0.0,2541,302,366,0.0,12,0.8228882833787466,0
0.0,15368,325,1530,0.0,5,0.2122795558458524,0
0.0,23736,516,286,0.0,9,1.7979094076655053,0
0.0,652,21,37,0.0,8,0.5526315789473685,0
0.0,19172,259,420,0.0,15,0.6152019002375297,0
0.0,147109,1986,1064,0.0,10,1.8647887323943662,0
0.0,18462,1060,557,0.0,15,1.8996415770609318,0
0.0,1127,352,994,0.0,8,0.35376884422110555,0
0.0,1287,79,219,0.0,18,0.35909090909090907,0
0.0,10666,1324,717,0.0,4,1.8440111420612812,0
0.0,285,13,101,0.0,10,0.12745098039215685,0
0.0,148445,2554,2308,0.0,10,1.1061065396275445,0
0.0,10574,904,695,0.0,7,1.2988505747126438,0
0.0,24315,1023,321,0.0,3,3.1770186335403725,0
0.0,5697,264,120,0.0,5,2.1818181818181817,0
0.0,4350,284,707,0.0,19,0.4011299435028249,0
1.0,9662,146,21,0.0,13,6.636363636363637,0
0.0,10164,783,870,0.0,7,0.8989667049368542,0
0.0,558,41,275,0.0,8,0.14855072463768115,0
0.0,477,70,100,0.0,17,0.693069306930693,0
0.0,62548,338,329,0.0,3,1.0242424242424242,0
0.0,33110,729,823,0.0,14,0.8847087378640777,0
0.0,85611,535,373,0.0,18,1.4304812834224598,0
0.0,3737,295,286,0.0,11,1.0278745644599303,0
0.0,6679,350,210,0.0,20,1.6587677725118484,0
0.0,804,15,20,0.0,3,0.7142857142857143,0
0.0,13730,1122,141,0.0,8,7.901408450704225,0
0.0,21080,504,489,0.0,8,1.0285714285714285,0
0.0,2630,128,60,0.0,6,2.098360655737705,0
0.0,367,168,398,1.0,12,0.42105263157894735,0
0.0,70334,422,97,0.0,13,4.3061224489795915,0
0.0,72221,759,299,0.0,9,2.53,0
0.0,42332,699,473,1.0,8,1.4746835443037976,0
0.0,7428,92,94,0.0,13,0.968421052631579,0
0.0,9129,840,75,0.0,4,11.052631578947368,0
0.0,5099,482,316,0.0,5,1.5205047318611988,0
0.0,1276,44,156,0.0,13,0.2802547770700637,0
0.0,46809,1525,1335,0.0,18,1.1414670658682635,0
0.0,29910,249,185,0.0,12,1.3387096774193548,0
0.0,5234,243,243,0.0,11,0.9959016393442623,0
0.0,6900,336,334,0.0,10,1.0029850746268656,0
0.0,19247,758,461,0.0,10,1.6406926406926408,0
0.0,9053,313,175,0.0,6,1.7784090909090908,0
0.0,54639,1307,319,0.0,14,4.084375,0
0.0,27844,1936,1920,0.0,14,1.0078084331077564,0
0.0,107,146,336,0.0,10,0.4332344213649852,0
0.0,12655,642,571,0.0,10,1.1223776223776223,0
0.0,12561,787,1007,0.0,24,0.7807539682539683,0
0.0,1660,121,105,1.0,14,1.1415094339622642,0
0.0,53749,1361,1492,0.0,9,0.9115874079035499,0
0.0,5121,218,522,0.0,7,0.4168260038240918,0
0.0,73,12,15,0.0,7,0.75,0
0.0,4652,251,331,0.0,13,0.7560240963855421,0
0.0,12778,696,2000,0.0,7,0.34782608695652173,0
0.0,9358,223,389,0.0,8,0.5717948717948718,0
0.0,386,11,112,0.0,12,0.09734513274336283,0
0.0,44785,6093,92,0.0,12,65.51612903225806,0
0.0,21667,211,183,0.0,4,1.1467391304347827,0
0.0,11187,416,292,0.0,9,1.4197952218430034,0
0.0,25130,1327,739,0.0,3,1.7932432432432432,0
0.0,43857,1495,1019,0.0,9,1.4656862745098038,0
0.0,26429,840,665,0.0,4,1.2612612612612613,0
0.0,2759,555,422,0.0,5,1.3120567375886525,0
0.0,27165,424,165,0.0,9,2.5542168674698793,0
0.0,104,23,26,0.0,12,0.8518518518518519,0
0.0,26504,584,329,0.0,5,1.7696969696969698,0
0.0,10088,176,217,0.0,9,0.8073394495412844,0
0.0,19286,731,426,0.0,4,1.711943793911007,0
0.0,140388,293,289,0.0,11,1.0103448275862068,0
0.0,1349,110,106,0.0,8,1.02803738317757,0
0.0,84759,766,1099,0.0,13,0.6963636363636364,0
0.0,13740,269,98,0.0,13,2.717171717171717,0
0.0,2164,1121,425,0.0,9,2.631455399061033,0
0.0,3299,177,641,0.0,13,0.2757009345794392,0
0.0,3688,237,218,0.0,5,1.082191780821918,0
0.0,50738,310,409,0.0,26,0.7560975609756098,0
0.0,1735,209,438,0.0,10,0.4760820045558087,0
0.0,53599,755,318,0.0,5,2.366771159874608,0
0.0,8272,120,114,0.0,9,1.0434782608695652,0
0.0,3438,522,281,0.0,4,1.851063829787234,0
0.0,50310,1979,2104,0.0,6,0.9401425178147268,0
0.0,25217,798,408,0.0,10,1.9511002444987775,0
0.0,126607,1002,506,0.0,1,1.9763313609467457,0
0.0,14761,895,540,0.0,5,1.6543438077634012,0
0.0,15871,1145,897,0.0,11,1.2750556792873051,0
0.0,64459,2122,1585,0.0,22,1.3379571248423707,0
0.0,38420,2293,2198,0.0,11,1.0427467030468394,0
0.0,476,77,75,0.0,17,1.013157894736842,0
0.0,9080,419,1159,0.0,18,0.3612068965517241,0
0.0,36705,599,256,0.0,7,2.330739299610895,0
0.0,1076,205,276,0.0,8,0.740072202166065,0
0.0,12957,2360,2145,0.0,12,1.0997204100652376,0
0.0,13595,490,140,0.0,7,3.475177304964539,0
0.0,4790,3325,1327,0.0,10,2.503765060240964,0
0.0,2850,633,584,0.0,5,1.082051282051282,0
0.0,2843,608,466,0.0,11,1.3019271948608138,0
0.0,502,490,119,1.0,14,4.083333333333333,0
0.0,11600,615,436,0.0,18,1.4073226544622426,0
0.0,17775,858,624,0.0,10,1.3728,0
0.0,35972,646,604,0.0,15,1.0677685950413223,0
0.0,783,164,22,0.0,13,7.130434782608695,0
0.0,15937,323,234,0.0,4,1.374468085106383,0
0.0,8019,205,191,0.0,17,1.0677083333333333,0
0.0,24728,2097,888,0.0,12,2.358830146231721,0
0.0,11,56,48,0.0,11,1.1428571428571428,0
0.0,19161,797,774,0.0,8,1.0283870967741935,0
0.0,58095,1494,468,0.0,6,3.185501066098081,0
0.0,7443,173,244,0.0,8,0.7061224489795919,0
0.0,2520,189,226,0.0,11,0.8325991189427313,0
0.0,6506,254,214,0.0,6,1.1813953488372093,0
0.0,33478,1125,866,0.0,16,1.2975778546712802,0
0.0,3093,393,306,0.0,3,1.280130293159609,0
0.0,7773,334,238,0.0,14,1.397489539748954,0
0.0,5899,311,381,0.0,7,0.8141361256544503,0
0.0,1536,85,137,0.0,14,0.6159420289855072,0
0.0,327,120,124,0.0,5,0.96,0
0.0,1430,405,584,0.0,16,0.6923076923076923,0
0.0,3239,134,288,0.0,6,0.46366782006920415,0
0.0,2078,529,911,0.0,4,0.5800438596491229,0
0.0,18001,550,129,0.0,6,4.230769230769231,0
0.0,6931,375,298,0.0,17,1.254180602006689,0
0.0,9001,126,135,0.0,16,0.9264705882352942,0
0.0,3765,171,283,0.0,4,0.602112676056338,0
0.0,6164,256,255,0.0,6,1.0,0
0.0,449,129,163,0.0,14,0.7865853658536586,0
0.0,50446,1047,365,0.0,20,2.860655737704918,0
0.0,20500,249,219,0.0,5,1.1318181818181818,0
0.0,29277,563,350,0.0,5,1.603988603988604,0
0.0,7226,228,113,0.0,12,2.0,0
0.0,1770,179,132,0.0,13,1.3458646616541354,0
0.0,38617,1356,591,0.0,11,2.2905405405405403,0
0.0,6898,837,816,0.0,5,1.0244798041615668,0
0.0,36769,616,564,0.0,4,1.0902654867256638,0
0.0,2939,222,155,0.0,8,1.4230769230769231,0
0.0,28189,614,578,0.0,16,1.0604490500863557,0
0.0,40968,1957,1286,0.0,5,1.5205905205905206,0
0.0,8594,436,320,0.0,11,1.3582554517133956,0
0.0,3204,242,152,0.0,6,1.5816993464052287,0
0.0,5458,141,209,0.0,12,0.6714285714285714,0
0.0,1214,422,819,0.0,9,0.5146341463414634,0
0.0,91853,2380,957,0.0,6,2.4843423799582465,0
0.0,30800,808,635,0.0,1,1.270440251572327,0
0.0,13861,199,134,0.0,9,1.474074074074074,0
0.0,8901,406,744,0.0,16,0.5449664429530201,0
0.0,24365,661,439,0.0,4,1.5022727272727272,0
0.0,14154,308,320,0.0,14,0.9595015576323987,0
0.0,9676,499,496,0.0,6,1.0040241448692153,0
0.0,37018,512,641,0.0,17,0.7975077881619937,0
0.0,40078,585,262,0.0,6,2.2243346007604563,0
0.0,3049,400,363,0.0,5,1.098901098901099,0
0.0,8154,293,254,0.0,17,1.1490196078431372,0
0.0,1041,78,204,0.0,14,0.3804878048780488,0
0.0,3068,1542,341,0.0,6,4.508771929824562,0
0.0,11567,102,123,0.0,9,0.8225806451612904,0
0.0,2128,87,92,0.0,13,0.9354838709677419,0
0.0,25977,321,862,0.0,19,0.3719582850521437,0
0.0,988,23,299,0.0,2,0.07666666666666666,0
0.0,13816,1077,940,0.0,5,1.1445270988310308,0
0.0,18375,1213,1180,0.0,13,1.0270956816257408,0
0.0,80,30,351,0.0,5,0.08522727272727272,0
0.0,4073,347,185,0.0,10,1.8655913978494623,0
0.0,15957,1272,970,0.0,18,1.309989701338826,0
0.0,571,249,193,0.0,12,1.2835051546391754,0
0.0,2559,145,298,0.0,3,0.48494983277591974,0
0.0,2588,93,162,0.0,11,0.5705521472392638,0
0.0,2640,189,328,0.0,20,0.574468085106383,0
0.0,3849,257,240,0.0,10,1.066390041493776,0
0.0,15542,858,638,0.0,19,1.3427230046948357,0
0.0,4602,520,243,0.0,2,2.1311475409836067,0
0.0,4438,350,411,0.0,14,0.8495145631067961,0
0.0,747,222,340,0.0,9,0.6510263929618768,0
0.0,783,47,70,0.0,5,0.6619718309859155,0
0.0,8346,824,1496,0.0,10,0.5504342017368069,0
0.0,4073,138,385,0.0,15,0.35751295336787564,0
0.0,11816,1234,532,0.0,13,2.3151969981238274,0
0.0,4628,61,42,0.0,12,1.4186046511627908,0
0.0,826,93,81,0.0,18,1.1341463414634145,0
0.0,37153,1908,1156,0.0,14,1.6490924805531546,0
0.0,1875,461,533,0.0,8,0.8632958801498127,0
0.0,7580,205,221,0.0,17,0.9234234234234234,0
0.0,19735,1209,713,0.0,3,1.6932773109243697,0
