id,name,screen_name,default_profile_image,statuses_count,followers_count,friends_count,protected,name_length,follower_ratio,is_fake
1174652005,Penny Mcneill,McneillztsPenny,0,13,11,198,0,13,0.05527638190954774,1
1174656450,Paola Gayton,GaytongnrPaola,0,26,10,223,0,12,0.044642857142857144,1
1174657488,Felica Henderson,HendersonrliFel,0,19,7,210,0,16,0.03317535545023697,1
1174660242,Sibyl Clapp,ClapptkqSibyl,0,23,13,223,0,11,0.05803571428571429,1
1174662523,Megan Robertson,RobertsontwnMeg,0,20,8,209,0,15,0.0380952380952381,1
1174665463,Elease Estabrook,EstabrookqfpEle,0,21,14,196,0,16,0.07106598984771574,1
1174670046,Adell Garnett,GarnettozbAdell,0,20,6,181,0,13,0.03296703296703297,1
1174672777,Janessa Mills,MillsfqgJanessa,0,19,9,201,0,13,0.04455445544554455,1
1174676743,Hildred Mouton,MoutonjndHildre,0,24,16,221,0,14,0.07207207207207207,1
1174679113,Veronica Shine,ShinegdxVeronic,0,22,5,231,0,14,0.021551724137931036,1
1174679323,Zenobia Spradlin,SpradlinixrZeno,0,18,6,218,0,16,0.0273972602739726,1
1174679592,Lavern Lindstrom,LindstromfuaLav,0,24,9,205,0,16,0.043689320388349516,1
1174679700,Carmon Hixon,HixonzbkCarmon,0,20,10,196,0,12,0.050761421319796954,1
1174680708,Azzie Rolen,RolenspwAzzie,0,18,14,196,0,11,0.07106598984771574,1
1174682425,Estefana Proffitt,ProffitthsuEste,0,23,5,202,0,17,0.024630541871921183,1
1174684076,Eura Cockerham,CockerhamqzbEur,0,15,17,177,0,14,0.09550561797752809,1
1174684957,Elmer Baur,BaurahiElmer,0,21,15,242,0,10,0.06172839506172839,1
1174688455,Berniece Barton,BartonuqzBernie,0,14,9,186,0,15,0.0481283422459893,1
1174688940,Jennette Richardson,RichardsonrfwJe,0,20,5,206,0,19,0.024154589371980676,1
1174694204,Jestine Tsosie,TsosievqbJestin,0,20,9,211,0,14,0.04245283018867924,1
1174695224,Esta Mccormick,MccormickgcnEst,0,19,8,190,0,14,0.041884816753926704,1
1174696087,Royce Reilly,ReillyofgRoyce,0,18,8,206,0,12,0.03864734299516908,1
1174699399,Gussie Decosta,DecostanntGussi,0,21,10,203,0,14,0.049019607843137254,1
1174700300,Marquitta Cowden,CowdensnjMarqui,0,16,7,205,0,16,0.03398058252427184,1
1174703832,Vennie Ferretti,FerrettibxsVenn,0,19,3,192,0,15,0.015544041450777202,1
1174706054,Donita Colon,ColongysDonita,0,15,6,186,0,12,0.03208556149732621,1
1174706798,Margorie Mike,MikedyaMargorie,0,26,8,211,0,13,0.03773584905660377,1
1174707146,Tina Baldwin,BaldwinbfuTina,0,29,9,219,0,12,0.04090909090909091,1
1174709269,Brandie Hazlett,HazlettxwrBrand,0,18,6,196,0,15,0.030456852791878174,1
1174710902,Crystle Pope,PopewqiCrystle,0,21,9,228,0,12,0.039301310043668124,1
1174711836,Alyse Griffen,GriffenrjeAlyse,0,21,6,209,0,13,0.02857142857142857,1
1174712372,Doreatha Wilkes,WilkespvvDoreat,0,15,9,213,0,15,0.04205607476635514,1
1174713944,Krystina Fultz,FultzzbgKrystin,0,22,10,211,0,14,0.04716981132075472,1
1174717800,Carola Napper,NappervijCarola,0,21,7,224,0,13,0.03111111111111111,1
1174719445,Virgie Fitzpatrick,FitzpatrickhegV,0,20,10,210,0,18,0.04739336492890995,1
1174723886,Danelle Escalante,EscalantessiDan,0,16,5,209,0,17,0.023809523809523808,1
1174724869,Helene Sebastian,SebastianxhcHel,0,16,6,202,0,16,0.029556650246305417,1
1174725366,Sharen Hurlburt,HurlburtcdbShar,0,19,8,203,0,15,0.0392156862745098,1
1174725740,Deborah Greig,GreigerrDeborah,0,15,12,163,0,13,0.07317073170731707,1
1174727760,Maragret Petty,PettydxyMaragre,0,21,7,208,0,14,0.03349282296650718,1
1174728433,Ashley Doctor,DoctorgwoAshley,0,16,12,205,0,13,0.05825242718446602,1
1174728950,Lasandra Leatherman,LeathermansquLa,0,16,9,240,0,19,0.03734439834024896,1
1174733100,Argelia Decastro,DecastroabaArge,0,19,6,216,0,16,0.027649769585253458,1
1174734559,Ora Montez,MontezftuOra,0,12,15,201,0,10,0.07425742574257425,1
1174735315,Despina Daigle,DaiglelbtDespin,0,16,14,185,0,14,0.07526881720430108,1
1174738568,Perla Oleson,OlesonhftPerla,0,28,24,214,0,12,0.11162790697674418,1
1174739257,Krystyna Guyton,GuytonpklKrysty,0,15,11,202,0,15,0.054187192118226604,1
1174739436,Leighann Winfield,WinfielddhcLeig,0,18,10,203,0,17,0.049019607843137254,1
1174739780,Fleta Mathis,MathisesvFleta,0,15,8,190,0,12,0.041884816753926704,1
1174739790,Heidy Sorensen,SorensenplsHeid,0,17,8,203,0,14,0.0392156862745098,1
1174740535,Kimberly Pleasant,PleasantozgKimb,0,21,6,178,0,17,0.0335195530726257,1
1174742864,Patty Fontana,FontanakyaPatty,0,14,17,172,0,13,0.09826589595375723,1
1174743122,Mariella Burdett,BurdettjoqMarie,0,22,13,208,0,16,0.06220095693779904,1
1174743524,Luciana Bremer,BremertphLucian,0,12,8,212,0,14,0.03755868544600939,1
1174744404,Jerrica Papa,PapasdeJerrica,0,22,8,213,0,12,0.037383177570093455,1
1174750884,Sharilyn Clifton,CliftonvnoShari,0,21,8,196,0,16,0.04060913705583756,1
1174751144,Joshua Roth,RothdvwJoshua,0,18,15,216,0,11,0.06912442396313365,1
1174753764,Glinda Braddy,BraddyfceGlinda,0,16,12,186,0,13,0.06417112299465241,1
1174754300,Daniel Barney,BarneykwlDaniel,0,13,10,209,0,13,0.047619047619047616,1
1174756808,Carolee Moberly,MoberlycikCarol,0,19,7,192,0,15,0.03626943005181347,1
1174757941,Sonya Bonilla,BonilladleSonya,0,16,8,209,0,13,0.0380952380952381,1
1174759088,Melaine Drews,DrewsvbyMelaine,0,19,10,236,0,13,0.04219409282700422,1
1174760396,Luisa Stringfield,StringfieldprjL,0,24,10,189,0,17,0.05263157894736842,1
1174762351,Maryanna Rutherford,RutherfordfegMa,0,25,4,192,0,19,0.02072538860103627,1
1174763443,Celina Ackley,AckleyphnCelina,0,25,13,249,0,13,0.052,1
1174767468,Karyl Jarboe,JarboebvdKaryl,0,22,11,204,0,12,0.05365853658536585,1
1174768531,Daria Eldridge,EldridgedgnDari,0,20,4,186,0,14,0.0213903743315508,1
1174771410,Latarsha Roundy,RoundyahjLatars,0,20,9,205,0,15,0.043689320388349516,1
1174771632,Jacinta Barta,BartaditJacinta,0,23,11,196,0,13,0.05583756345177665,1
1174773318,Scottie Randel,RandelgpsScotti,0,16,8,198,0,14,0.04020100502512563,1
1174773870,Maryjo Aguero,AguerolqzMaryjo,0,26,12,226,0,13,0.05286343612334802,1
1174775082,Laticia Woodland,WoodlandxvsLati,0,23,11,218,0,16,0.0502283105022831,1
1174777898,Dorthey Nagle,NagleoojDorthey,0,18,12,192,0,13,0.06217616580310881,1
1174778406,Tomoko Mangum,MangumcsoTomoko,0,19,17,205,0,13,0.0825242718446602,1
1174778426,Octavia Grays,GraysvzfOctavia,0,22,12,216,0,13,0.055299539170506916,1
1174780532,Pearly Lach,LachbkaPearly,0,16,12,196,0,11,0.06091370558375635,1
1174780674,Ellena Walther,WaltherfvzEllen,0,19,8,172,0,14,0.046242774566473986,1
1174780777,Rory Deltoro,DeltorofagRory,0,22,12,217,0,12,0.05504587155963303,1
1174781010,Melinda Levinson,LevinsongorMeli,0,22,8,200,0,16,0.03980099502487562,1
1174781425,Charmain Milo,MiloayzCharmain,0,24,11,200,0,13,0.05472636815920398,1
1174785036,Shona Tello,TelloepnShona,0,19,8,205,0,11,0.038834951456310676,1
1174787304,Nilsa Runge,RungerztNilsa,0,19,12,239,0,11,0.05,1
1174789676,Gwen Salzman,SalzmanqljGwen,0,14,11,205,0,12,0.05339805825242718,1
1174790898,Zelda Quigley,QuigleyeihZelda,0,21,8,174,0,13,0.045714285714285714,1
1174792195,Shawn Littlefield,LittlefieldaprS,0,19,11,185,0,17,0.05913978494623656,1
1174793102,Chantell Artis,ArtiszpoChantel,0,18,14,218,0,14,0.0639269406392694,1
1174797008,Deedra Geis,GeiszajDeedra,0,17,15,205,0,11,0.07281553398058252,1
1174800103,Goldie Messick,MessickrnoGoldi,0,15,8,219,0,14,0.03636363636363636,1
1174804556,Thuy Kelch,KelchybuThuy,0,24,13,206,0,10,0.06280193236714976,1
1174810141,Deidra Leek,LeeklxqDeidra,0,19,15,198,0,11,0.07537688442211055,1
1174811528,Nisha Glenn,GlennyuwNisha,0,18,8,200,0,11,0.03980099502487562,1
1174812978,Felice Manzanares,ManzanaresgsaFe,0,21,13,182,0,17,0.07103825136612021,1
1174816452,Lashanda Vo,VolueLashanda,0,14,8,194,0,11,0.041025641025641026,1
1174818390,Florrie Pouliot,PouliotifeFlorr,0,23,9,225,0,15,0.03982300884955752,1
1174818847,Madelaine Richert,RichertsoaMadel,0,24,15,220,0,17,0.06787330316742081,1
1174819256,Lidia Lindsley,LindsleyqnfLidi,0,20,14,185,0,14,0.07526881720430108,1
1174823942,Jule Olivier,OliviercqaJule,0,21,7,227,0,12,0.03070175438596491,1
1174824824,Loreen Cushman,CushmanvouLoree,0,14,13,186,0,14,0.06951871657754011,1
1174826773,Alishia Hulbert,HulbertqnrAlish,0,21,9,208,0,15,0.0430622009569378,1
1174831039,Richard Bump,BumplpvRichard,0,16,7,196,0,12,0.03553299492385787,1
1174832804,Tori Elder,ElderekwTori,0,24,7,214,0,10,0.03255813953488372,1
1174832875,Iola Arbogast,ArbogastytwIola,0,18,12,204,0,13,0.05853658536585366,1
1174842428,Romelia Gorrell,GorrellcrhRomel,0,16,9,205,0,15,0.043689320388349516,1
1174845720,Holley Fenn,FennqazHolley,0,28,13,223,0,11,0.05803571428571429,1
1174847785,Paola Marroquin,MarroquinxgdPao,0,21,8,218,0,15,0.0365296803652968,1
1174848200,Pasty Quintana,QuintanaqzpPast,0,19,6,229,0,14,0.02608695652173913,1
1174850017,Velva Nobles,NoblesnfjVelva,0,18,8,218,0,12,0.0365296803652968,1
1174850107,Shizuko Fluker,FlukerehqShizuk,0,21,6,205,0,14,0.02912621359223301,1
1174851198,Tawnya Flower,FlowerjqeTawnya,0,15,8,217,0,13,0.03669724770642202,1
1174851200,Dorine Phillips,PhillipsyugDori,0,19,9,215,0,15,0.041666666666666664,1
1174851499,Jannie Denham,DenhamupuJannie,0,23,8,219,0,13,0.03636363636363636,1
1174851782,Breana Brew,BrewszqBreana,0,17,7,226,0,11,0.030837004405286344,1
1174853904,Tonya Jaco,JacofbvTonya,0,19,7,208,0,10,0.03349282296650718,1
1174854703,Cleora Howlett,HowlettibqCleor,0,14,8,209,0,14,0.0380952380952381,1
1174855417,Contessa Kugler,KuglerucfContes,0,18,10,220,0,15,0.04524886877828054,1
1174860890,Shantelle Slover,SloversvhShante,0,22,8,226,0,16,0.03524229074889868,1
1174865594,Darcey Roberts,RobertslasDarce,0,21,6,189,0,14,0.031578947368421054,1
1174869769,Tania Wren,WrenzwzTania,0,21,12,192,0,10,0.06217616580310881,1
1174872318,Shera Preciado,PreciadoqfwSher,0,15,9,194,0,14,0.046153846153846156,1
1174872906,Willia Mcmullin,McmullinuitWill,0,22,7,213,0,15,0.03271028037383177,1
1174873122,Maren Clowers,ClowersoegMaren,0,15,8,216,0,13,0.03686635944700461,1
1174874869,Marlene German,GermanihtMarlen,0,22,8,214,0,14,0.037209302325581395,1
1174876764,Kitty Yingling,YinglingjigKitt,0,20,17,207,0,14,0.08173076923076923,1
1174879028,Cammy Heise,HeiseqxqCammy,0,21,13,187,0,11,0.06914893617021277,1
1174885004,Verlene Ollis,OllisfowVerlene,0,16,9,220,0,13,0.04072398190045249,1
1174885962,Charity Maxim,MaximdjxCharity,0,21,15,210,0,13,0.07109004739336493,1
1174887464,Azucena Deeds,DeedsdzoAzucena,0,18,4,212,0,13,0.018779342723004695,1
1174889395,Katelyn Dasher,DasheryikKately,0,20,11,209,0,14,0.05238095238095238,1
1174889473,Eula Bastian,BastianfieEula,0,21,5,197,0,12,0.025252525252525252,1
1174898036,Rheba Noles,NoleslvhRheba,0,24,13,219,0,11,0.05909090909090909,1
1174898930,Holley Wessels,WesselspbbHolle,0,22,13,202,0,14,0.06403940886699508,1
1174900471,September Almodovar,AlmodovarjzbSep,0,20,7,188,0,19,0.037037037037037035,1
1174901988,Constance Alverson,AlversonedpCons,0,17,7,171,0,18,0.040697674418604654,1
1174902313,Jule Mcqueen,McqueenrsrJule,0,13,7,188,0,12,0.037037037037037035,1
1174905187,Kristie Strauss,StrausslgiKrist,0,18,9,203,0,15,0.04411764705882353,1
1174905692,Donya Hagerty,HagertyikrDonya,0,15,12,204,0,13,0.05853658536585366,1
1174906022,Verline Collier,CollieruonVerli,0,18,9,217,0,15,0.04128440366972477,1
1174908596,Dorinda Testa,TestatcvDorinda,0,21,6,202,0,13,0.029556650246305417,1
1174909136,Cassondra Pike,PikeetrCassondr,0,19,6,211,0,14,0.02830188679245283,1
1174909753,Evonne Schaefer,SchaeferwrnEvon,0,19,9,231,0,15,0.03879310344827586,1
1174911457,Delilah Sawyers,SawyerswucDelil,0,18,17,221,0,15,0.07657657657657657,1
1174912687,Shannan Cray,CrayaeeShannan,0,17,12,204,0,12,0.05853658536585366,1
1174913503,Carita Brinkman,BrinkmandouCari,0,15,6,197,0,15,0.030303030303030304,1
1174914138,Aletha Sorensen,SorensenfidAlet,0,14,8,219,0,15,0.03636363636363636,1
1174915280,Gillian Mccandless,MccandlesskduGi,0,14,13,210,0,18,0.061611374407582936,1
1174917374,Lyndia Vega,VeganynLyndia,0,19,10,212,0,11,0.046948356807511735,1
1174918586,Sherley Pettey,PetteyeutSherle,0,23,10,233,0,14,0.042735042735042736,1
1174918676,Lavette Mader,MaderqexLavette,0,21,8,205,0,13,0.038834951456310676,1
1174924308,Jamey Arruda,ArrudaupuJamey,0,17,8,231,0,12,0.034482758620689655,1
1174925106,Fiona Grandberry,GrandberryrogFi,0,23,8,236,0,16,0.03375527426160337,1
1174926474,Barb Chalfant,ChalfantloxBarb,0,23,10,213,0,13,0.04672897196261682,1
1174927723,Latia Feagin,FeaginysdLatia,0,21,4,181,0,12,0.02197802197802198,1
1174929679,Drusilla Dulin,DulinigtDrusill,0,22,10,217,0,14,0.045871559633027525,1
1174931708,Christen Paiz,PaiziniChristen,0,23,16,198,0,13,0.08040201005025126,1
1174933712,Rolanda Weise,WeisecluRolanda,0,12,10,205,0,13,0.04854368932038835,1
1174942093,Kenia Shanahan,ShanahanobvKeni,0,15,7,199,0,14,0.035,1
1174944276,Daisey Ousley,OusleyakwDaisey,0,19,7,191,0,13,0.036458333333333336,1
1174944620,Gema Dangelo,DangelorogGema,0,22,11,205,0,12,0.05339805825242718,1
1174944751,Mariko Birch,BirchxclMariko,0,15,4,205,0,12,0.019417475728155338,1
1174946815,Stacy Nightingale,NightingaleivjS,0,28,14,206,0,17,0.06763285024154589,1
1174948008,Gertha Sturgis,SturgisrvzGerth,0,18,12,209,0,14,0.05714285714285714,1
1174950420,Enriqueta Thach,ThachcwyEnrique,0,15,8,208,0,15,0.03827751196172249,1
1174959522,Arica Brinkley,BrinkleytajAric,0,20,13,216,0,14,0.059907834101382486,1
1174959793,Kathy Dansby,DansbyngzKathy,0,18,2,204,0,12,0.00975609756097561,1
1174962156,Margarete Rosario,RosarioqanMarga,0,16,10,188,0,17,0.05291005291005291,1
1174962506,Doretta Trexler,TrexlerlzjDoret,0,15,10,168,0,15,0.05917159763313609,1
1174966651,Junko Songer,SongerrylJunko,0,15,5,186,0,12,0.026737967914438502,1
1174970576,Bessie Morrissette,MorrissettefpeB,0,15,9,205,0,18,0.043689320388349516,1
1174971644,Margeret Krohn,KrohnrtpMargere,0,9,10,188,0,14,0.05291005291005291,1
1174973954,Ranae Dorn,DornteiRanae,0,20,13,186,0,10,0.06951871657754011,1
1174977254,Laquita Bouton,BoutonshjLaquit,0,13,10,179,0,14,0.05555555555555555,1
1174977500,Treasa Flaherty,FlahertypdsTrea,0,17,12,197,0,15,0.06060606060606061,1
1174980182,Linette Massengale,MassengalehayLi,0,11,10,217,0,18,0.045871559633027525,1
1174981094,Coletta Sears,SearsfijColetta,0,19,9,235,0,13,0.038135593220338986,1
1174982719,Wendy Bugg,BuggidpWendy,0,23,9,215,0,10,0.041666666666666664,1
1174982916,Christa Hower,HowerkfdChrista,0,17,9,193,0,13,0.04639175257731959,1
1174983931,Bobette Carnahan,CarnahanyciBobe,0,19,6,206,0,16,0.028985507246376812,1
1174986182,Penelope Windsor,WindsorioaPenel,0,21,7,220,0,16,0.03167420814479638,1
1174991155,Blake Vanmeter,VanmeterubpBlak,0,18,10,201,0,14,0.04950495049504951,1
1174993226,Janeth Colangelo,ColangelofsvJan,0,16,15,229,0,16,0.06521739130434782,1
1174994395,Patty Seger,SegerzdhPatty,0,20,15,209,0,11,0.07142857142857142,1
1174994587,Lavenia Pitts,PittsztvLavenia,0,23,3,215,0,13,0.013888888888888888,1
1174998572,Eufemia Kang,KangcbuEufemia,0,23,7,196,0,12,0.03553299492385787,1
1174998998,Jerica Tanner,TannerqdhJerica,0,19,11,211,0,13,0.05188679245283019,1
1175000504,Annita Heron,HeronnzoAnnita,0,27,8,220,0,12,0.03619909502262444,1
1175002777,Terresa Kelso,KelsoolkTerresa,0,23,6,216,0,13,0.027649769585253458,1
1175003000,Madalene Burnell,BurnellntoMadal,0,14,9,196,0,16,0.04568527918781726,1
1175005345,Marna Lemley,LemleyzfwMarna,0,19,12,225,0,12,0.05309734513274336,1
1175006178,Jan Ginter,GinterpgiJan,0,18,10,205,0,10,0.04854368932038835,1
1175009000,Zina Stockton,StocktonaskZina,0,15,5,171,0,13,0.029069767441860465,1
1175011722,Rosette Hutton,HuttontvnRosett,0,15,10,177,0,14,0.056179775280898875,1
1175011819,Felicia Vallejos,VallejosezfFeli,0,19,12,192,0,16,0.06217616580310881,1
1175012948,Mila Westbrook,WestbrookgtyMil,0,23,8,198,0,14,0.04020100502512563,1
1175015820,Rebekah Yingling,YinglingaftRebe,0,19,8,235,0,16,0.03389830508474576,1
1175016295,Reta Philbrick,PhilbrickwutRet,0,13,10,197,0,14,0.050505050505050504,1
1175021809,Lauralee Griffen,GriffenjuiLaura,0,18,9,195,0,16,0.04591836734693878,1
1175021929,Lashon Wulf,WulfueaLashon,0,23,13,195,0,11,0.0663265306122449,1
1175025552,Tiesha Fontaine,FontainecieTies,0,18,3,218,0,15,0.0136986301369863,1
1175025703,Rhoda Bustos,BustosljoRhoda,0,21,7,213,0,12,0.03271028037383177,1
1175028782,Lorrine Raper,RaperctuLorrine,0,17,12,211,0,13,0.05660377358490566,1
1175029616,Daniele Tyrrell,TyrrellhtzDanie,0,18,12,233,0,15,0.05128205128205128,1
1175029759,Altagracia Parr,ParrzlgAltagrac,0,13,8,212,0,15,0.03755868544600939,1
1175030514,Adrienne Granger,GrangerwbgAdrie,0,22,8,186,0,16,0.0427807486631016,1
1175031572,Gale Bittner,BittnerqsgGale,0,20,9,205,0,12,0.043689320388349516,1
1175034534,Georgiana Morrell,MorrellijbGeorg,0,20,9,201,0,17,0.04455445544554455,1
1175035327,Jasmine Finkelstein,FinkelsteinupdJ,0,22,8,194,0,19,0.041025641025641026,1
1175036250,Lashay Lawton,LawtonlhzLashay,0,15,9,210,0,13,0.04265402843601896,1
1175038892,Irmgard Spradling,SpradlingjdwIrm,0,18,7,219,0,17,0.031818181818181815,1
1175039382,Pansy Hughey,HugheyzssPansy,0,25,11,201,0,12,0.054455445544554455,1
1175044778,Miki Ruelas,RuelasepwMiki,0,16,9,168,0,11,0.05325443786982249,1
1175053682,Sparkle Ritchie,RitchievseSpark,0,18,7,200,0,15,0.03482587064676617,1
1175055697,Daphine Snyder,SnyderwdyDaphin,0,22,12,215,0,14,0.05555555555555555,1
1175057606,Sondra Gil,GilhdiSondra,0,20,0,234,0,10,0.0,1
1175061374,Ehtel Beverly,BeverlyzvlEhtel,0,19,4,203,0,13,0.0196078431372549,1
1175062507,Angela Tejeda,TejedadedAngela,0,22,8,218,0,13,0.0365296803652968,1
1175062736,Gala Hulbert,HulbertbewGala,0,21,8,212,0,12,0.03755868544600939,1
1175064218,Jude Shores,ShoresuspJude,0,25,10,212,0,11,0.046948356807511735,1
1175586606,Ossie Panek,PanekjsnOssie,0,20,5,203,0,11,0.024509803921568627,1
1175587045,Cheryll Mcguinness,McguinnesshrkCh,0,20,18,212,0,18,0.08450704225352113,1
1175589799,Jannette Champlin,ChamplinwlvJann,0,19,8,215,0,17,0.037037037037037035,1
1175593494,Noemi Canaday,CanadayycvNoemi,0,19,9,202,0,13,0.04433497536945813,1
1175597359,Lasandra Standish,StandishncxLasa,0,17,9,193,0,17,0.04639175257731959,1
1175602278,Ola Arneson,ArnesonwgoOla,0,17,9,183,0,11,0.04891304347826087,1
1175603822,Tamesha Thigpen,ThigpentjrTames,0,24,10,205,0,15,0.04854368932038835,1
1175607174,Cristina Sumlin,SumlinyswCristi,0,22,14,205,0,15,0.06796116504854369,1
1175612930,Angelica Cave,CavezraAngelica,0,22,7,192,0,13,0.03626943005181347,1
1175614022,Branda Monteleone,MonteleonecnzBr,0,18,9,211,0,17,0.04245283018867924,1
1175615983,Myrle Etheridge,EtheridgezbgMyr,0,18,7,202,0,15,0.034482758620689655,1
1175618972,Ofelia Constantine,ConstantinefxkO,0,16,9,216,0,18,0.041474654377880185,1
1175622312,Larisa Monette,MonettexewLaris,0,21,16,170,0,14,0.0935672514619883,1
1175624556,Hollie Bettencourt,BettencourtuwrH,0,25,8,198,0,18,0.04020100502512563,1
1175626327,Analisa Steiner,SteinerhsuAnali,0,17,7,195,0,15,0.03571428571428571,1
1175627468,Devora Radford,RadfordcjzDevor,0,19,9,205,0,14,0.043689320388349516,1
1175629178,Beckie Perrin,PerrincloBeckie,0,21,11,220,0,13,0.049773755656108594,1
1175629302,Aleta Granger,GrangerazsAleta,0,18,10,230,0,13,0.04329004329004329,1
1175629345,Shakira Oleson,OlesonikrShakir,0,22,9,225,0,14,0.03982300884955752,1
1175633166,Charlie Eure,EureoigCharlie,0,18,8,173,0,12,0.04597701149425287,1
1175634584,Assunta Roth,RothhriAssunta,0,11,10,217,0,12,0.045871559633027525,1
1175642052,Soledad Roan,RoanywySoledad,0,16,10,194,0,12,0.05128205128205128,1
1175643704,Mariko Voorhees,VoorheesbdtMari,0,17,16,207,0,15,0.07692307692307693,1
1175650981,Annemarie Swan,SwanosoAnnemari,0,16,12,187,0,14,0.06382978723404255,1
1175651917,Hien Lamp,LampwnwHien,0,18,7,208,0,9,0.03349282296650718,1
1175653093,Sherlene Peraza,PerazaeqpSherle,0,18,10,186,0,15,0.053475935828877004,1
1175654954,Phoebe Araujo,AraujovzyPhoebe,0,14,13,186,0,13,0.06951871657754011,1
1175656208,Tennie Ray,RayxegTennie,0,20,10,218,0,10,0.045662100456621,1
1175663832,Susann Fast,FastrqaSusann,0,21,3,188,0,11,0.015873015873015872,1
1175669130,Jessica Vallejos,VallejoslwkJess,0,18,9,190,0,16,0.04712041884816754,1
1175670450,Song Campagna,CampagnaiwxSong,0,26,16,211,0,13,0.07547169811320754,1
1175671008,Livia Humbert,HumbertrifLivia,0,18,14,190,0,13,0.07329842931937172,1
1175671908,Agripina Saxton,SaxtonukxAgripi,0,16,7,194,0,15,0.035897435897435895,1
1175672016,Izetta Goldstein,GoldsteingguIze,0,21,16,223,0,16,0.07142857142857142,1
1175675402,Aundrea Owen,OwenresAundrea,0,19,8,204,0,12,0.03902439024390244,1
1175677580,Lila Beckley,BeckleyoupLila,0,21,7,200,0,12,0.03482587064676617,1
1175678250,Marita Cutshall,CutshallkguMari,0,12,8,207,0,15,0.038461538461538464,1
1175681424,Hannah Mellen,MellenkcuHannah,0,18,11,213,0,13,0.0514018691588785,1
1175686850,Ying Harner,HarnerillYing,0,23,9,191,0,11,0.046875,1
1175690418,Timika Kelsey,KelseyouvTimika,0,12,14,209,0,13,0.06666666666666667,1
1175691536,Tanisha Garber,GarberiwiTanish,0,17,4,187,0,14,0.02127659574468085,1
1175693322,Brenda Bloomer,BloomerallBrend,0,16,5,203,0,14,0.024509803921568627,1
1175699864,Freda Glaser,GlaserketFreda,0,20,7,178,0,12,0.03910614525139665,1
1175700618,Martha Rodas,RodaszbgMartha,0,12,4,195,0,12,0.02040816326530612,1
1175705202,Marshall Schwarz,SchwarzbfpMarsh,0,30,11,216,0,16,0.05069124423963134,1
1175707070,Charlyn Hebert,HeberthltCharly,0,22,7,217,0,14,0.03211009174311927,1
1175709380,Lorenza Lechner,LechnerfstLoren,0,21,24,201,0,15,0.1188118811881188,1
1175711664,Miki Jeffreys,JeffreyslejMiki,0,24,11,235,0,13,0.046610169491525424,1
1175717354,Charlena Newport,NewportefdCharl,0,16,10,217,0,16,0.045871559633027525,1
1175717377,Reagan Fredrick,FredrickilpReag,0,21,13,227,0,15,0.05701754385964912,1
1175718902,Alla Farthing,FarthinguqzAlla,0,20,6,198,0,13,0.03015075376884422,1
1175719664,Agripina Ratliff,RatlifflprAgrip,0,12,12,187,0,16,0.06382978723404255,1
1175720130,Laine Mach,MachsqkLaine,0,20,8,201,0,10,0.039603960396039604,1
1175724174,Arvilla Cooke,CookedjqArvilla,0,21,13,203,0,13,0.06372549019607843,1
1175724680,Marcelene Bomar,BomardzgMarcele,0,26,5,233,0,15,0.021367521367521368,1
1175726604,Ophelia Mims,MimsrvbOphelia,0,21,9,219,0,12,0.04090909090909091,1
1175728784,Tennie Haun,HaunlzjTennie,0,21,9,192,0,11,0.046632124352331605,1
1175729280,Halina Nipper,NipperkhsHalina,0,21,13,183,0,13,0.07065217391304347,1
1175729749,Christi Mandeville,MandevillezgjCh,0,15,14,207,0,18,0.0673076923076923,1
1175730253,Tula Prouty,ProutyugfTula,0,14,13,222,0,11,0.05829596412556054,1
1175730272,Erlene Burnham,BurnhamkzxErlen,0,18,12,218,0,14,0.0547945205479452,1
1175731862,Amie Pleasant,PleasantwnzAmie,0,17,16,229,0,13,0.06956521739130435,1
1175732936,Shawnna Maley,MaleyjwbShawnna,0,24,17,225,0,13,0.0752212389380531,1
1175734488,Dwana Altizer,AltizerjptDwana,0,20,9,201,0,13,0.04455445544554455,1
1175737790,Sulema Boozer,BoozerwzkSulema,0,12,8,171,0,13,0.046511627906976744,1
1175739433,Karissa Rooker,RookerehrKariss,0,17,7,233,0,14,0.029914529914529916,1
1175740225,Torie Cauthen,CauthenvzzTorie,0,26,13,216,0,13,0.059907834101382486,1
1175741276,Ivette Dryer,DryerptlIvette,0,23,8,234,0,12,0.03404255319148936,1
1175742600,Adrien Dee,DeetnvAdrien,0,18,10,195,0,10,0.05102040816326531,1
1175748294,Emelia Boylan,BoylantyeEmelia,0,23,11,205,0,13,0.05339805825242718,1
1175753239,Gerald Ramer,RamersciGerald,0,14,8,193,0,12,0.041237113402061855,1
1175754096,Addie Gerber,GerberjocAddie,0,20,4,214,0,12,0.018604651162790697,1
1175754902,Delta Westerman,WestermanxprDel,0,22,13,212,0,15,0.06103286384976526,1
1175755050,Rossana Janssen,JanssenqsnRossa,0,24,8,215,0,15,0.037037037037037035,1
1175757835,Mallory Huskey,HuskeyabzMallor,0,23,9,211,0,14,0.04245283018867924,1
1175758454,Juanita Nuss,NusshvuJuanita,0,9,6,225,0,12,0.02654867256637168,1
1175762274,Felipa Gilligan,GilligankrjFeli,0,19,5,197,0,15,0.025252525252525252,1
1175764808,Lesli Callison,CallisonshcLesl,0,16,12,182,0,14,0.06557377049180328,1
1175767867,Onita Toliver,ToliverdrvOnita,0,21,10,200,0,13,0.04975124378109453,1
